Step T Etot SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
110 2200 -6.396818395661563e+22 -0.004161739935402685 -0.004001395651317792 0.0001708734218605832 1.979637516417471 4.6342628323135635 -0.06318796599403821 8.856640793015396 -4.084125577210191 -0.27916373657086285 1.9747648794069386 -19.28883251953116 -0.0976081941419853 -5.398580841541289 29.42640276175779 -0.48190501027653104 -0.7751934921402159 -5.766829322296163 -1.161820210177709 
120 2400 -6.396785179338665e+22 -0.002850715077519917 -0.00472441075312776 0.00014991687825493768 0.5065465159464795 5.078743272343011 -0.031951870914123645 9.20398502961262 -3.0496880228474503 -0.31115338871651593 2.7495221893085984 -19.229663808663577 -0.10746153367047898 -6.018575179737655 29.310685341404515 -0.4652728862355436 0.3074810337796021 -5.727822964069933 -1.5354242751463016 
130 2600 -6.39675192798613e+22 -0.001461899694933722 -0.00503212431888542 0.0001250729142085795 -1.0122769138020589 5.0755907533573135 0.002130401086918815 9.432077488872569 -1.975820227448303 -0.33911021008305364 3.519837011004569 -19.13941102529561 -0.11714113399331384 -6.635908499542543 29.182008726159715 -0.4484350102052444 1.3723443000141844 -5.364530015948286 -1.8219317942382554 
140 2800 -6.39672182531236e+22 -0.0001181811696574971 -0.004937788821700887 9.907460826852533e-05 -2.446491948696582 4.64272860833152 0.03606264875318598 9.535731464453203 -0.875974433788295 -0.36259155495869594 4.284495210711671 -19.0183870872152 -0.1266323762791505 -7.250309510711173 29.040435407969376 -0.4313989027276314 2.354039663079168 -4.680471933161315 -1.9990511080426983 
150 3000 -6.3966967044415926e+22 0.0010734733872511126 -0.004487093234447098 7.44337406774816e-05 -3.682869600542153 3.8323174449489525 0.0670931756544878 9.511201474851982 0.23555407644310827 -0.3811969541738802 5.042304536091001 -18.866949540119855 -0.13592109374137076 -7.861508589015441 28.886033956374085 -0.4141721767830145 3.175573967492853 -3.6826613996959057 -2.04124188616151 
160 3200 -6.396677358613824e+22 0.0020281846202181166 -0.0037494437993287185 5.3268343380050914e-05 -4.6318035660763694 2.7215799549198794 0.09289813398389908 9.35634768064525 1.3437610587141762 -0.39457703472848044 5.792095800561327 -18.685499051032767 -0.1449935799669997 -8.469237737236229 28.718878953098667 -0.39676253573474174 3.7373413133741393 -2.389687492074093 -1.917843375395163 
170 3400 -6.396663959034404e+22 0.0026858130010686963 -0.0028096634540656245 3.721090439399855e-05 -5.230136256126966 1.40405364720394 0.11168048617338906 9.070794358790188 2.433103115155301 -0.40244283442655465 6.532723970697588 -18.474477845408522 -0.15383659560568166 -9.073230586874452 28.539050791850283 -0.3791777661505921 3.902124191076108 -0.8520580749491913 -1.5928359770579181 
180 3600 -6.396656405477279e+22 0.00301136949796432 -0.001760975038224957 2.7372143011408805e-05 -5.441632405643826 -0.017822869525459473 0.12221078314837353 8.656074573636284 3.4877057230674167 -0.40457524130716804 7.2630691568679095 -18.234368105425535 -0.16243737372561828 -9.673222483759146 28.346635442674604 -0.3614257283541393 3.4818700262765567 0.7972313540851955 -1.0327748298166681 
190 3800 -6.396654558155057e+22 0.002994310164997188 -0.0006993660182190962 2.4335471572234383e-05 -5.256276449965268 -1.4386879002166348 0.1238357229584264 8.1157517046603 4.491610283940643 -0.4008341997868273 7.98203750870194 -17.965690340652404 -0.17078362410403886 -10.268950640699614 28.14172426279952 -0.34351434773876816 2.2734192246496594 2.2343479621627695 -0.2464847807804775 
200 4000 -6.396658359820453e+22 0.0026474752635093396 0.00028100962774989734 2.816362612437755e-05 -4.689187408530188 -2.7551592972137398 0.11647375750179814 7.455507346065778 5.429058673766176 -0.39116723929775654 8.688562021249885 -17.66900173594057 -0.1788635367817141 -10.860154318526682 27.9244138800704 -0.32545160819053265 0.3046898881622385 2.8643118158226595 0.6076902794279851 
210 4200 -6.3966678684297175e+22 0.00200603936633989 0.0010919237329443188 3.840701347859401e-05 -3.779531896859416 -3.8702170910910922 0.10060854326237434 6.683184538290421 6.2848108615626685 -0.3756168078219415 9.381603267726735 -17.344894476920867 -0.1866657854437149 -11.446575006688606 27.69480613639644 -0.30724554749749977 -1.7884973750688253 2.2572460473782043 1.1972630365332058 
220 4400 -6.396683207990178e+22 0.0011264792086662508 0.0016552154805272677 5.4111281253619174e-05 -2.5894391404559167 -4.697645254621217 0.07728267922548873 5.808775594745308 7.044487803827542 -0.35432584544959844 10.060150095772403 -16.993994055357255 -0.19417953169040422 -12.027956590714775 27.45300806767096 -0.28890425406332043 -3.250746994812949 0.7853148609967617 1.347522733324694 
230 4600 -6.396704426680443e+22 8.523926071883822e-05 0.0019074461915667225 7.382930970477178e-05 -1.2025799139009599 -5.16701536645899 0.04808611413489761 4.844345185413398 7.694928287708393 -0.32754102618753334 10.723220361612064 -16.616957576184326 -0.20139443206985436 -12.604045503976595 27.19913190034571 -0.2704358642698484 -3.9160831233308153 -0.915211070831724 1.1584707248188468 
240 4800 -6.3967312417289685e+22 -0.0010235280094892702 0.0018053177590204297 9.565048904361357e-05 0.2782453342059785 -5.229470119528915 0.015125588760032989 3.8038819790090814 8.224545073829077 -0.29561314251418114 11.369861822521038 -16.21447214667001 -0.20830065043756074 -13.174590864870982 26.93329505155194 -0.25184856003715284 -3.9483112506358524 -2.485502759471941 0.7777201253037344 
250 5000 -6.396762669740236e+22 -0.0020920159156127926 0.0013317191373301259 0.00011726723580541283 1.7354201646754719 -4.864159434715215 -0.019045916819145577 2.7030760230163438 8.62366305699766 -0.25899421500156194 11.99915330441623 -15.787253537972399 -0.21488887708105672 -13.73934460074882 26.655620124626875 -0.23315056631195727 -3.5345473364408178 -3.7847293190029028 0.30673737194683887 
260 5200 -6.396796614500518e+22 -0.003005549902695614 0.0005016623792050749 0.00013610273925986812 3.043710295514209 -4.084549838242181 -0.05156494013830247 1.5590239521485638 8.884820718417195 -0.2182310795688172 12.61020607514643 -15.336045386811314 -0.22115035019185664 -14.298061558882747 26.36623489447209 -0.2143501483333339 -2.817699320604947 -4.765492478896346 -0.19201833802710663 
270 5400 -6.396829616386782e+22 -0.0036527251904437557 -0.0006333961282504186 0.00014951990123806237 4.080992180876237 -2.9430254671377716 -0.07947942049309469 0.38986963915523476 9.003016316449633 -0.17395542859093396 13.202164951437146 -14.86161898563376 -0.2270768661001013 -14.850499603738019 26.065272278060636 -0.1954556085910757 -1.9024969151108841 -5.415042123155859 -0.6782828640489099 
280 5600 -6.396857084327994e+22 -0.003938583785193619 -0.0019850053155754522 0.00015511324906511534 4.742181317763128 -1.5315168933035017 -0.10005850546472005 -0.7856065726364739 8.975882312376035 -0.12687053952362654 13.774208506141429 -14.364773092336 -0.23266076564304025 -15.396419699459948 25.752870285584834 -0.17647528343099128 -0.8694837686575696 -5.7324629220830845 -1.123318196987597 
290 5800 -6.3968742543415e+22 -0.0037989936856610332 -0.0034330929847129093 0.00015105142191624974 4.9544301305623115 0.024101634950722477 -0.11115618635510358 -1.948432105009237 8.803775449913614 -0.07773518721855469 14.32554838530463 -13.846332899233948 -0.23789490423364298 -15.93558597734999 25.42917194810806 -0.1574175392897737 0.21386586143539318 -5.7201022115051 -1.5038242028037059 
300 6000 -6.396877703397171e+22 -0.00321283059383088 -0.004838206171599768 0.00013639790324232595 4.690027212459825 1.5768365197249914 -0.11155276680131787 -3.0798985006759474 8.489775391709125 -0.027345470044016863 14.855428543887633 -13.307148031939672 -0.24277262881869296 -16.467765790652226 25.094325218942394 -0.13829076856807232 1.2846561991399832 -5.380714624388693 -1.798214878941622 
310 6200 -6.396866689318685e+22 -0.002208037544459435 -0.00605917792146545 0.00011131623442069712 3.972879349078282 2.9771118595777093 -0.10117565787989131 -4.1620070995360985 8.039591262241053 0.023484547047829946 15.363125063128638 -12.748090296279122 -0.24728777355872344 -16.992729763519314 24.74848284894222 -0.11910338517595948 2.2770309618466453 -4.717513245460992 -1.983960078099901 
320 6400 -6.396843466444332e+22 -0.0008590218316740708 -0.0069722965731915795 7.708689832524041e-05 2.8759079574936433 4.092906457546112 -0.08112292006237543 -5.177881975120436 7.461382055520807 0.073942381145996 15.847946531805373 -12.170051817690274 -0.25143466794549313 -17.510251847329883 24.391802241038267 -0.09986381981890304 3.1138213015887213 -3.7369727777673796 -2.0353263672151045 
330 6600 -6.39681235728567e+22 0.0007242039854438567 -0.007487086647532293 3.592523524496769e-05 1.5097803736364095 4.826363126219989 -0.05347811264019413 -6.112130892209988 6.765502787530624 0.1232358863421429 16.30923466908153 -11.573943687671443 -0.25520814728463714 -18.020109403894907 24.02444529733118 -0.08058051516918747 3.695467700160148 -2.456660374879935 -1.9214065276278023 
340 6800 -6.3967782061218845e+22 0.0024118709206284485 -0.007555146609431188 -9.340690413774703e-06 0.006393386669915244 5.123141152959335 -0.02097791131129701 -6.951139512926473 5.96419276475353 0.17061032235382892 16.74636495216732 -10.96069494376434 -0.2586035604296098 -18.5220833366601 23.64657828302595 -0.06126192124171546 3.884744676873563 -0.925120176720267 -1.6056708311149004 
350 7000 -6.396745094562176e+22 0.004070909027619906 -0.007171264176485407 -5.5637024294371734e-05 -1.4983015446241728 4.973689767359288 0.013367936001396295 -7.683289556830756 5.07122487115001 0.2153630024230254 17.158747155459583 -10.331251699004813 -0.26161677384757664 -19.01595827881113 23.2583717413367 -0.041916491547768706 3.492462358912447 0.7282135381653281 -1.0533646765851745 
360 7200 -6.3967157748380195e+22 0.005578543103732386 -0.006368515379179752 -9.997108117852291e-05 -2.878500725726582 4.408224428998644 0.04661565578567413 -8.299097546888422 4.101535029465578 0.25685499003368306 17.54582578472827 -9.68657631077369 -0.2642441726830984 -19.501522814186238 22.86000048886318 -0.022552680683698475 2.309736104869054 2.1838941355572405 -0.27021045601759697 
370 7400 -6.396691731462275e+22 0.00683148945059452 -0.005210123846406923 -0.00013967244764926594 -4.02816483624054 3.488309704143656 0.07613750556943827 -8.79127717460165 3.070848836227384 0.29451958882135726 17.907080416445407 -9.02764654028409 -0.26648265971940155 -19.978569665963068 22.451643684988134 -0.003178943479428222 0.35084743857093215 2.8428510357018615 0.5890686049094733 
380 7600 -6.396673529516552e+22 0.007750928699152641 -0.003780564116794984 -0.00017254201043428926 -4.866229695321785 2.2976470494455628 0.09977624824829993 -9.15473656154954 1.9953184529781332 0.32786788583325277 18.242025958010657 -8.355454688107256 -0.26832965297860867 -20.446895781067997 22.033484910441015 0.016196265324049355 -1.7518996400481717 2.2544651948805976 1.1875663257794695 
390 7800 -6.396661157672507e+22 0.008284341930003632 -0.0021774454361057263 -0.00019692703659790866 -5.338543554282596 0.9336737090709596 0.11592264921821609 -9.386532800076559 0.891181509377763 0.3564926348368716 18.550212843511865 -7.67100670674294 -0.26978308249918553 -20.906302294528587 21.605712162656488 0.03556449265925982 -3.22546454044071 0.7853052154014257 1.3423217737868554 
400 8000 -6.396654362935768e+22 0.008405466644401064 -0.0005047611010859434 -0.00021174814363635673 -5.417840091944097 -0.4994207935026961 0.12354247757975703 -9.48580812508729 -0.22553634527151817 0.3800724459063283 18.831227176478485 -6.975321296887696 -0.27084138666164553 -21.356594435781613 21.16851772184954 0.05491729107836033 -3.89735135572086 -0.9167224180624287 1.1532378747907859 
410 8200 -6.396653058119949e+22 0.00811337857366006 0.001132565510451899 -0.00021650109732217318 -5.102804115740686 -1.896341230980288 0.12217731351733366 -9.4536975233091 -1.3392467987625072 0.3983753778922553 19.084690827265614 -6.26942899489409 -0.2715035083100393 -21.797581462890662 20.722097922764085 0.074246224598367 -3.935509117256208 -2.4867588997102024 0.769941544333467 
420 8400 -6.396657387335119e+22 0.007431322847044195 0.002633243616723263 -0.00021124919587767383 -4.416895438788331 -3.1554175551193455 0.11193713914884869 -9.293166962929869 -2.434963786204649 0.41125703368647687 19.3102614887719 -5.554371257549096 -0.27176889083239836 -22.22907667071469 20.26665290678686 0.09354287509925187 -3.5316398200134347 -3.7825252493916475 0.29476217433463425 
430 8600 -6.3966675279273225e+22 0.00640555089342764 0.0039038125363560646 -0.0001966142048303877 -3.407194732560205 -4.182957244372166 0.09349314394783301 -9.008798275044027 -3.4984548825228563 0.4186528679604303 19.50763269048107 -4.83119954775002 -0.2716374743149493 -22.650897468755613 19.802386410723795 0.11279884819319477 -2.832544333009943 -4.754866824490625 -0.20819805041628428 
440 8800 -6.396683625115093e+22 0.00510408865392745 0.004862996296898716 -0.00017376630182458383 -2.143175149928793 -4.897764360299972 0.06806962127030883 -8.606581586263335 -4.516385645904759 0.4205700664292335 19.67653376785632 -4.100974420816534 -0.271109691875128 -23.062865501529064 19.329505610628743 0.13200577818550868 -1.9434175386957808 -5.388382484152233 -0.6923756274125055 
450 9000 -6.396705687408236e+22 0.003615044980295775 0.0054466281671252115 -0.00014440593421578772 -0.7149836937222271 -5.236264364110544 0.03742680008380426 -8.093736179814657 -5.476435044788024 0.4170814022860794 19.816729783323204 -3.3647646049028683 -0.27018646631861387 -23.46480678570369 18.84822101376508 0.1511553322346706 -0.9369469084915294 -5.683732422332711 -1.124575885388326 
460 9200 -6.396733317278086e+22 0.002043772229735937 0.005613308561791445 -0.00011072284455458347 0.7694854149721194 -5.1584077835329865 0.0038194265548327174 -7.478549608621571 -6.367375796508068 0.4083201927595671 19.92802140024919 -2.6236460580454684 -0.2688692073768037 -23.85655184744263 18.358746383641847 0.17023921397527403 0.12550542187904784 -5.644088051363538 -1.4845337713819664 
