Step T Etot StepSize Error SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
107 9992.928916995586 -6.396672914050534e+22 127.85492563616272 0.6763885357541051 -0.0026954281591823766 0.0024256101097605842 1.2529813337012215e-05 4.855795318222425 -1.0720735814844842 -0.10453434626192064 -4.220546494666105 -9.040515724039722 0.3260284187270699 20.081987884161315 0.3417436940505259 -0.2598113884225961 -25.30615973681371 16.341842655866756 0.24509231299674766 3.5174685266816432 -2.128745912649459 -1.7466893050881769 
108 10095.689684215977 -6.3966729246758085e+22 102.76076722039055 0.5106868140232849 -0.00291451163578838 0.0017180171954057754 2.1658867599087755e-05 4.9505771612838 -0.2683418274395688 -0.10994862432866197 -3.725774296389813 -9.270795613666628 0.31044843100704705 20.068215212359085 0.7269131236860646 -0.2581959127466666 -25.481603819546415 16.072009030442597 0.25468157648935885 3.6188071671364117 -1.3048365644736017 -1.5689444439066256 
109 10180.963370537778 -6.39667291999118e+22 85.27368632180205 0.5238936736524008 -0.003007185583430624 0.001118807762767644 2.741491099358543e-05 4.933332122666103 0.4047180387410444 -0.11231606271903248 -3.306281268062277 -9.439890983222575 0.29678000110050845 20.050900489896758 1.0463303182130677 -0.25677962143202177 -25.624980139111475 15.84669665243156 0.26261694039276584 3.584875205880932 -0.5775621783187982 -1.3697265670668979 
110 10268.302511544289 -6.396672913377748e+22 87.33914100651045 0.7200420126326692 -0.0030178036463370792 0.0005063142255116949 3.153335921678003e-05 4.825287872781749 1.0865804352702682 -0.11268338815686586 -2.869275336096139 -9.592059784210365 0.282119943584374 20.027634673867844 1.3731949922448 -0.255258210550697 -25.769737443301103 15.614633438483995 0.2707230692870361 3.413451295012533 0.18840377269781827 -1.1134153304560737 
111 10352.244617033717 -6.396672905594081e+22 83.94210548942745 0.8929094793777066 -0.002948921649359337 -7.007972053832065e-05 3.377730695549558e-05 4.636898349231756 1.7230602769848775 -0.11106328286754563 -2.4431801927170405 -9.717999638960338 0.26743220527665285 20.000001580656082 1.6869862542863658 -0.2537287969752716 -25.906858960852023 15.390380707770303 0.2784928508897159 3.0936167537064274 0.9153809763720744 -0.8163673320871929 
112 10420.873522964028 -6.396672901798307e+22 68.62890593031037 0.5416832522586146 -0.002836968693638091 -0.0005250302419802628 3.437476017471575e-05 4.423545205777784 2.2219454005925674 -0.10832031989690415 -2.0910174628927534 -9.806020289733258 0.25501092925873853 19.973573033066447 1.9432143170964635 -0.2524297187665953 -26.017498380093325 15.206164495814836 0.2848294700327937 2.7040281947968094 1.4729326939598644 -0.539233491885835 
113 10490.696844286354 -6.3966728973759336e+22 69.82332132232645 0.9956945447827757 -0.0026742097736260125 -0.0009668665062179673 3.38699362464406e-05 4.1544934703455025 2.7033720875877436 -0.1042568619852275 -1.729764534292958 -9.881664397963961 0.24201189516374474 19.943145855066586 2.203557586562502 -0.2510633233946273 -26.128702415853944 15.017946812949361 0.2912614710054219 2.1825377448106367 1.9707267583822468 -0.23254425272117824 
114 10545.817677044153 -6.396672896068658e+22 55.12083275779844 0.5793250655294581 -0.0025129027487125278 -0.0012972038808098231 3.270760427823342e-05 3.907243186361777 3.061141792359119 -0.10017627138316035 -1.4428095968277734 -9.931414297760258 0.23150489247468362 19.916607091513544 2.4088054963472234 -0.24995293993254877 -26.21551733549085 14.868801513405646 0.2963282697643457 1.684786804187331 2.287787392836527 0.019246803029601467 
115 10591.382403646774 -6.396672895619835e+22 45.564726602621455 0.5535533347340252 -0.002359063682966032 -0.0015560760564301739 3.125996080543734e-05 3.6811315464288055 3.3400464477342977 -0.09624697985260486 -1.2046237879843584 -9.965872383506122 0.22266358689495647 19.89299318191004 2.578268796514034 -0.24901402648440532 -26.286631038685844 14.745143816508152 0.30050930916980223 1.223462226627858 2.483399083137771 0.2271448814598428 
116 10637.539596022267 -6.3966728951347164e+22 46.157192375492926 0.4942260219268454 -0.0021855236418816134 -0.0018038250011639106 2.9365089524376015e-05 3.4333504412447327 3.6055771944017545 -0.09177700265768439 -0.9625963236103494 -9.994607976845653 0.21356947273415172 19.867526929943548 2.7497354316649862 -0.24804356566592958 -26.358067527088814 14.619540619596057 0.3047378323461912 0.7208354744327212 2.6094076847206606 0.4310651230790968 
117 10685.369198541252 -6.396672894538585e+22 47.8296025189854 0.6181534106331924 -0.0019882310650087974 -0.002043881606707353 2.6970517047414477e-05 3.1581458758684193 3.861328345767005 -0.08665200738949973 -0.7111696017482183 -10.01781800630141 0.20400559829866788 19.839498685420978 2.9271879467843114 -0.24701748088167985 -26.43145160334041 14.489031092801373 0.30911215804310344 0.17716661047191995 2.6563045289190526 0.6284498215017359 
118 10732.76283438207 -6.396672893975785e+22 47.39363584081849 0.8708044513435893 -0.0017766463123500844 -0.002263832514552629 2.419178692301039e-05 2.868492113143555 4.094029157160826 -0.081108635323327 -0.4615658820394425 -10.034212600243283 0.1943943834720495 19.810081910022685 3.1027806575482177 -0.24598028317828938 -26.503521823999403 14.359357594679928 0.3134390692205398 -0.3673778885629183 2.6167688473234016 0.8037162065200936 
119 10776.613724011946 -6.396672893622341e+22 43.85088962987491 0.4074618299423421 -0.0015679371921116059 -0.0024505353829066745 2.128610060688995e-05 2.5868866959655987 4.289999475382325 -0.07559542114269477 -0.23034759429239077 -10.043519913554556 0.1853879041265832 19.78140810093078 3.2650199920164398 -0.24500254038232397 -26.569631417582144 14.239066705922626 0.31743575932224277 -0.861447717143872 2.506978442982606 0.9435672873085275 
120 10823.842156520514 -6.396672893081853e+22 47.228432508567444 0.285071236188241 -0.0013307188915979238 -0.0026326886436267654 1.782570493203992e-05 2.270560635802245 4.479372893275638 -0.06927655359222228 0.018820360500650002 -10.047238298324544 0.17557145330756446 19.748962245411736 3.439497303251702 -0.24393012781080037 -26.64021514554384 14.109179592041206 0.3217329042315655 -1.3689784551043067 2.3176602144799476 1.067382735575902 
121 10878.475195808727 -6.396672891831212e+22 54.633039288214526 0.34882240047682034 -0.0010423031561334136 -0.0028179151251013323 1.3436236861707661e-05 1.8900236289702579 4.669332386826542 -0.06152007110712817 0.3070272311651063 -10.04338094537719 0.1640737797384195 19.709409299288744 3.6409770508440884 -0.2426646339946461 -26.721063782567526 13.958504244092333 0.3266940834363883 -1.9096011399848885 2.0210598139179377 1.1746572115437979 
122 10939.173561463791 -6.3966728895659264e+22 60.698365655064585 0.4470283868808594 -0.0007072424363117565 -0.0029905210832540875 8.134265186442931e-06 1.4520758336136244 4.842593174695499 -0.05240771498801412 0.6269057047654338 -10.028838195908586 0.15113247861931722 19.66292786315488 3.8643554249475773 -0.24122741227926306 -26.80987717539854 13.790573174528552 0.33219368312637354 -2.438754632846982 1.6161764254032822 1.249955147716274 
123 11003.346582757124 -6.3966728865104406e+22 64.17302129333287 0.5155187972984647 -0.0003401062291518747 -0.003133975489516579 2.122171757029124e-06 0.9758396338559918 4.98142653058562 -0.04229574661972303 0.9643550764042832 -10.001738954739858 0.13727392716288844 19.61088631185998 4.099950731366453 -0.2396723531744583 -26.902613745654513 13.61243200992962 0.33799371680990026 -2.9090796365778484 1.128705055781917 1.2838092729951485 
124 11069.286150350028 -6.396672883037949e+22 65.93956759290383 0.6829188043921256 4.653728354419998e-05 -0.0032388549272023503 -4.397153268858335e-06 0.4770817182845237 5.075844700521054 -0.03149685571785847 1.3098823349808555 -9.961373108186985 0.12286214762563229 19.554314303645153 4.3413835866309185 -0.23803662949909557 -26.996656158237993 13.428756177737954 0.3439377438495667 -3.296739897202061 0.5901761435099344 1.2762771174986705 
125 11133.335509693065 -6.396672880212324e+22 64.04935934303681 0.3542099863145673 0.000426892330786038 -0.0032991933642547286 -1.0967459708127492e-05 -0.011855355702376336 5.120479274434334 -0.020714382410105446 1.6439168594621583 -9.91005788017208 0.10871396940257352 19.496364379185252 4.575230056075651 -0.23641128035237105 -27.086788716895676 13.249741615442762 0.3496959153198738 -3.5852433108659287 0.050633365254166174 1.234714153180933 
126 11204.277789233718 -6.3966728752901715e+22 70.94227954065398 0.28771173310573617 0.000848632838210794 -0.0033184705504055896 -1.840666923946511e-05 -0.5531096502495378 5.116019438270275 -0.00855758171458101 2.0115839282717944 -9.839361885679295 0.09289178565523334 19.42873602413714 4.833433528289134 -0.23456928283604475 -27.18522013326944 13.050776838061044 0.3560556771791096 -3.812049592331845 -0.5482669613024147 1.1567615358840309 
127 11286.191412059623 -6.396672864561512e+22 81.91362282590437 0.3056521214178501 0.0013292596037552575 -0.0032796287673202713 -2.7052000976619103e-05 -1.1702123941158096 5.041564919923643 0.005586879181252391 2.4323955710761918 -9.739731296771067 0.07445409088671226 19.346161193399077 5.13044879420063 -0.2323882488616632 -27.297035796822314 12.820160273275238 0.3633748913109151 -3.965963446289281 -1.224022984812835 1.0340760291144815 
128 11379.635786418325 -6.396672843335785e+22 93.44437435870151 0.35971739898895055 0.001859441373769193 -0.0031581028094283935 -3.676172731000312e-05 -1.853320490355078 4.868873105018758 0.02161394528562815 2.906564228883564 -9.602729896426908 0.05324441195519509 19.2461093732071 5.467717034663711 -0.2298299042566369 -27.422176175945804 12.555947474665835 0.3716922343685822 -4.0193366539288835 -1.957003489205814 0.8623333849760851 
129 11482.81765325647 -6.396672809362495e+22 103.18186683814486 0.4654380257585235 0.0024096748218839065 -0.00293377247488822 -4.6993589709407935e-05 -2.567967015159054 4.57536661801074 0.03884315843823469 3.421451601080177 -9.422902697890585 0.02966826626145641 19.128414201003224 5.838075028549661 -0.22691879403023252 -27.557353622070927 12.262828334860997 0.38083556287578085 -3.950840460141655 -2.7043521252145792 0.6453788686681474 
130 11591.029178445724 -6.396672769321799e+22 108.21152518925338 0.2544694345429553 0.0029327775092691548 -0.0026055276249753265 -5.6827178121836484e-05 -3.257285957837479 4.160852063554645 0.05600007133577213 3.949909422050495 -9.202639847426884 0.0048443272979305195 18.996883525424177 6.224011040082729 -0.2237697188257492 -27.695718460982288 11.953908086494835 0.39037756041071364 -3.7603603106109795 -3.407312526126151 0.3983991516217134 
131 11719.081926420982 -6.396672685193939e+22 128.05274797525794 0.37001956389409163 0.0034621823699705293 -0.0021094745966202485 -6.682095881016795e-05 -3.973550685807702 3.545572023472881 0.0745838026603844 4.557505420692653 -8.901002731486162 -0.02454617997249234 18.830587255714544 6.677205768666997 -0.2199178626275872 -27.854931644929746 11.586397863182588 0.4016053315930432 -3.4083618478088322 -4.123600812138057 0.09298300217650612 
132 11859.682300055456 -6.39667257704072e+22 140.60037363447344 0.5808445036590482 0.003910785871296468 -0.0014548320086238517 -7.519906687591322e-05 -4.613036985766884 2.7402283302450403 0.09222452496891992 5.199045906441503 -8.52008423934769 -0.056674050040010776 18.634793815018504 7.170112982018365 -0.2155344317887664 -28.02407042105484 11.18051856921691 0.4138514071460978 -2.8978880177247173 -4.759875182399621 -0.24564881056167548 
133 12000.746564094816 -6.396672490621389e+22 141.06426403935998 0.5063208323937606 0.004203237886876814 -0.000712974498721926 -8.037068001207919e-05 -5.079972028803375 1.8283985288743514 0.10643217533913508 5.8119534700133455 -8.087513000482147 -0.08857253260156413 18.424581654367618 7.659344325878892 -0.21097724689309363 -28.187764219075973 10.770905461976549 0.42604923944614925 -2.28707590404507 -5.2372246336921515 -0.5772612854790675 
134 12146.216871812558 -6.396672422817234e+22 145.47030771774195 0.8030657688895291 0.004326377455268135 0.00010574956293831178 -8.190128810740986e-05 -5.363344246203134 0.8171189453634127 0.11693115091007064 6.407673933123452 -7.590945053836404 -0.12091208110640661 18.193490263366538 8.15789891572778 -0.20611384833078356 -28.350238516938226 10.34607981466706 0.43853233606509767 -1.5826548362207133 -5.559134173382025 -0.9004695646120988 
135 12283.010744288602 -6.396672385754982e+22 136.7938724760451 0.9650832833265515 0.0042709549769926304 0.0008918593636866425 -7.957543172794615e-05 -5.438991641977019 -0.163715784163176 0.12264743434490323 6.93059349204875 -7.0796902574691565 -0.1506217571894351 17.963056253860277 8.620838277354625 -0.20139180159544018 -28.497125665234293 9.944438450678067 0.4501797305518516 -0.8744283793223592 -5.703241927958065 -1.1789115917582116 
136 12407.003466515745 -6.396672367235653e+22 123.99272222714286 0.49988727698180385 0.004077181504283689 0.0015910010881499338 -7.422229970939526e-05 -5.3467660657293745 -1.0488419930503763 0.12420727410810127 7.370572007416519 -6.581369213221086 -0.17681478055774522 17.743308321294027 9.035244090005886 -0.19698966115631653 -28.62530553815705 9.578648504384459 0.4606588417426311 -0.2113939741560824 -5.700313619143142 -1.403879981343381 
137 12535.196459606026 -6.3966723589214336e+22 128.19299309028068 0.5466405592273315 0.0037373448224740356 0.0022750794386701013 -6.545102026826407e-05 -5.09409602953868 -1.9327792750744321 0.12216474783420048 7.788897681837064 -6.033564006354893 -0.20301701667559613 17.505357157146584 9.4582035237632 -0.19231897872689507 -28.75284544522919 9.19880074333702 0.47141275046966835 0.47890607881871095 -5.562796913911247 -1.6032700662610333 
138 12665.383102106553 -6.396672364677756e+22 130.1866425005258 0.39461379502384475 0.003255155375887433 0.0029045130668299383 -5.327633987959003e-05 -4.681533593917821 -2.7710990135196014 0.11635025191948989 8.173205006693976 -5.445861897916392 -0.22856980461176618 17.25263612196908 9.881756179795639 -0.18745407808980924 -28.877163876881987 8.81138043223795 0.4822485660189934 1.1675965821354448 -5.2819361374268015 -1.764986518572784 
139 12806.498525621299 -6.396672418481457e+22 141.1154235147457 0.5173532000897755 0.0025907078520333365 0.003484490252602449 -3.6591738016765555e-05 -4.07090579764501 -3.581913203740939 0.10598225183467874 8.540868109773383 -4.776370640649868 -0.25489715647666134 16.96625888424436 10.33372525447093 -0.18204568297855808 -29.005970348774724 8.389624407889 0.4938946407928438 1.8772854877012084 -4.815144916341957 -1.8856996617940096 
140 12951.395582744866 -6.396672527296228e+22 144.89705712356684 0.6657227905235071 0.0017762493832162631 0.003940376378741126 -1.607236005489956e-05 -3.288423545225977 -4.277031981303748 0.09128714801725327 8.862533204979563 -4.057750019225246 -0.28026188072125985 16.658927433339983 10.789711054079014 -0.17634991809207448 -29.131764078100588 7.954696829762701 0.5057427257190821 2.536028834642858 -4.158752931083378 -1.9399708899391086 
141 13092.858753925368 -6.396672648382559e+22 141.46317118050214 0.9122253626202036 0.0008783614806284454 0.004223470695882289 6.753175627642039e-06 -2.3994682731897625 -4.793357348198933 0.07347238786965812 9.119316615693554 -3.3298969595218066 -0.3032151420418185 16.346096300680777 11.226612782541846 -0.17065384592869826 -29.248233015748493 7.528343205518159 0.5171999217369868 3.0732164467597407 -3.3454677231482806 -1.912238428316272 
142 13222.536505039187 -6.396672720569515e+22 129.6777511138187 0.6964232434526841 -7.42129465547154e-06 0.004324539132973118 2.955608424920949e-05 -1.5031993824125176 -5.105944646361933 0.05465901087525585 9.302996832514037 -2.643670266692375 -0.32253871192018724 16.048407482165814 11.619626000589497 -0.16531831443690637 -29.349473029677036 7.136084572458548 0.5276049520493704 3.432527895758825 -2.45518108955825 -1.8040258764233565 
143 13334.429914128157 -6.396672743205957e+22 111.89340908897034 0.5621920550288122 -0.0007986939143623435 0.00428032562119 5.0222672829706305e-05 -0.6891678466316304 -5.241179280048503 0.03696286932437523 9.420485936362779 -2.039755086610139 -0.3377930532680164 15.78327940670126 11.952768844968132 -0.16062935782156207 -29.432567518663948 6.796582358641193 0.5365064698989764 3.6018884436147722 -1.585727385233744 -1.6365645216786016 
144 13426.790925199432 -6.396672746582173e+22 92.36101107127504 0.5193704586495268 -0.0014565512519725261 0.0041481936926715725 6.766285103831419e-05 -0.0034359818683512566 -5.254308130424922 0.021642992321549974 9.48819493205867 -1.5348104831105933 -0.34933682647137976 15.558746290233634 12.223461011412157 -0.15670103515938272 -29.498175175005326 6.51565383455259 0.5437998131208808 3.6134771575009004 -0.8106760120949165 -1.4398620211739246 
145 13521.553257082587 -6.396672752317359e+22 94.76233188315562 0.9977673698589892 -0.002123330060498226 0.003921120527948004 8.563039792331991e-05 0.7000197444513632 -5.173036709100112 0.005539133872786293 9.529684030791724 -1.0122273590450763 -0.3601501749533194 15.323101763764972 12.497045246623234 -0.15261750293307558 -29.562679881758733 6.226801194179116 0.5512309982412693 3.4738393558655605 0.017083861595843186 -1.1780736099734834 
146 13606.877489338445 -6.396672753987368e+22 85.32423225585731 0.8367615399328016 -0.002706275841931576 0.0036374189815569394 0.0001016342944525598 1.3225850656727554 -5.017434264030277 -0.009055628323040498 9.542489214121586 -0.5390429617698927 -0.3689593300572409 15.106414869984972 12.739704694197215 -0.14889575718415457 -29.61832161386017 5.96620312697233 0.557876607581235 3.1893413564951327 0.7615862859013064 -0.8885760622848455 
147 13677.760542711438 -6.396672753636281e+22 70.88305337299171 0.545446597077941 -0.003171014065172351 0.0033455129134596683 0.00011463968439368304 1.8247036910155234 -4.8294387995424835 -0.0210827073294454 9.535271811689807 -0.14489012102158366 -0.37558793399025825 14.923190448699884 12.938589346314409 -0.14577226840158505 -29.662785889833103 5.749355987917767 0.5633643129903587 2.821216334439753 1.3495593145911697 -0.6111724100490885 
148 13749.777452017266 -6.396672753297237e+22 72.01690930582909 0.9992425659593192 -0.0036190930433923907 0.0029981437893256365 0.00012744149161093298 2.3146596279704323 -4.585159928082743 -0.033067596773235355 9.511237830813641 0.25581356027701513 -0.3816645532695545 14.734083902411985 13.138095302354413 -0.14257001616898518 -29.706323186740576 5.528722662794065 0.5689086876161522 2.315382043795511 1.8827328662848402 -0.30114243490920234 
149 13808.036858785788 -6.396672752886647e+22 58.25940676852284 0.592282809713505 -0.003959988500253268 0.0026810514621652673 0.00013740085074006195 2.692139076494629 -4.349553243295043 -0.04249531462920329 9.479428712900866 0.5796670305878869 -0.3860846040112294 14.57894869536196 13.297571323483897 -0.13995866203324012 -29.740333805465195 5.350011531843138 0.573370758943398 1.8102557704455822 2.2378462443662928 -0.03746597968390675 
150 13855.254647177277 -6.396672752696298e+22 47.21778839148864 0.5442433560638612 -0.0042199428775722 0.0024013983643356093 0.00014515826390930123 2.98342158174775 -4.134651278064196 -0.049905758505414566 9.44551501311536 0.8416595805927396 -0.3893359315644433 14.451815359257926 13.425546843390944 -0.13782879241106694 -29.767103951723474 5.205027382571828 0.5769718440344361 1.3446864250573527 2.457864368339421 0.1777753213100393 
151 13903.248931918424 -6.39667275247761e+22 47.99428474114819 0.5897211173216381 -0.004467513377012879 0.0020973259332785796 0.00015271240107624461 3.2642966137626965 -3.895188140138564 -0.05718345695455147 9.403573967053218 1.1072908131172716 -0.39233274313654976 14.321317353145442 13.55444277191048 -0.13565176302961454 -29.79358463254518 5.057531390071791 0.5806180059363495 0.830660362124508 2.606685809884427 0.39104752742792687 
152 13951.255725197228 -6.396672752243676e+22 48.00679327880478 0.5832971451681301 -0.00469682552429808 0.0017742303637869232 0.0001598956095390409 3.5283227587267727 -3.6354867820497123 -0.06416629634781805 9.354088058697263 1.3721006139857526 -0.39501592257112395 14.189510682756099 13.682165316070549 -0.1334621093972971 -29.819335702838366 4.909871924748005 0.584250766060299 0.2897501571887119 2.6717872568972827 0.5917735636211252 
153 13999.380336693963 -6.396672751990498e+22 48.12461149673364 0.8077845463326677 -0.004906833732001348 0.0014325096946981408 0.00016668342632459714 3.774463770370941 -3.3560699021376124 -0.07082890749793419 9.296923808003577 1.6364476572964994 -0.39738646245597326 14.0561114473152 13.808976967968029 -0.131255163287199 -29.84441008899305 4.76172824272904 0.5878779462393843 -0.26210586503882516 2.649728380281038 0.7736446395255416 
154 14044.58160676869 -6.396672751790696e+22 45.20127007472667 0.5315898178344715 -0.0050847180683057805 0.001096455719023001 0.00017264876224298134 3.9874387044860784 -3.077395477259134 -0.0767449241557677 9.236352068055604 1.8835258919931517 -0.39931889373474205 13.929667812101522 13.926957647073557 -0.1291715767420192 -29.8672861837457 4.622475784631678 0.5912714959431313 -0.7733405679210377 2.5515996887310552 0.922005296092197 
155 14090.742883978697 -6.396672751554804e+22 46.16127721000681 0.27947167199930417 -0.005245858625442437 0.000739434522302994 0.00017829892806181164 4.18550694928313 -2.777834551920284 -0.082412291790349 9.167631777084974 2.1344464295435457 -0.4009955470426478 13.799400636339929 14.046305427013985 -0.12703320368441393 -29.889972694319198 4.4801612871258 0.5947237487465211 -1.2741735349022725 2.380633571592085 1.0479656715536076 
156 14144.353743155645 -6.396672751041784e+22 53.61085917694789 0.32523933738650784 -0.005405564665016915 0.0003090489883530836 0.00018426067519557865 4.3894082547170745 -2.412747083836207 -0.08847881066664721 9.079147142716774 2.423821326948053 -0.40256294637230083 13.646679903194794 14.18345503751498 -0.12453659529154248 -29.915463156783584 4.314751559386354 0.5987160719885124 -1.8141545139182278 2.1052285332103606 1.160185198547126 
157 14204.756208282957 -6.39667275011234e+22 60.40246512731276 0.43725044871004953 -0.005548363548682673 -0.00019339356440977227 0.00019015189372983342 4.583582398974405 -1.9820471060225946 -0.09459600767758161 8.968337829827293 2.746862282617038 -0.4038354995773619 13.472787881270937 14.336080495329139 -0.12170710302745212 -29.94307834332315 4.1282280936436315 0.6031920477695997 -2.355039955490274 1.717004769637727 1.243496817024911 
158 14268.899481772305 -6.396672748801413e+22 64.14327348934792 0.49849286645573976 -0.005654898358159756 -0.0007435123118017394 0.0001953877540554837 4.746385323398189 -1.506031431195608 -0.10019554722394693 8.837856918702508 3.085963582844721 -0.40460949377276184 13.2860341114435 14.495929225853088 -0.11868352308057778 -29.97112153906565 3.9299763138855286 0.6079193953852818 -2.8423695406030585 1.2408993873433016 1.2858506586997922 
159 14335.252676807104 -6.396672747109239e+22 66.35319503479928 0.6322546918869448 -0.005714294077087825 -0.0013258708384456834 0.00019963462108421183 4.865713674541256 -0.998128217204725 -0.10495112820303336 8.689117124719896 3.4319202039841663 -0.40477938212956127 13.090606104631279 14.658838734983382 -0.11553581678650802 -29.9987400243359 3.724711856746277 0.612781402007067 -3.2505647702168785 0.7059688607777175 1.2860807401131091 
160 14400.70513125198 -6.396672745275069e+22 65.45245444487561 0.4457702440944828 -0.005720804764672112 -0.001908557080802703 0.00020260419333178214 4.9329484858247294 -0.48676320337965295 -0.10855313812860615 8.528829556010537 3.7678083281077805 -0.4043143447417546 12.895628127004805 14.817068387151775 -0.11241145347174528 -30.02459677605721 3.5220615519261145 0.6175490821055781 -3.5617236942574797 0.15775644279137868 1.2498982653940383 
161 14469.94340499898 -6.396672742676369e+22 69.238273747 0.2692531538537078 -0.005670400114966205 -0.0025280952940819872 0.00020437980408934275 4.94840988568822 0.05953662506323287 -0.11113774368278702 8.34479372066934 4.116695996953171 -0.4031350107336567 12.687023672749785 14.981747908877134 -0.10908597150258821 -30.050448868354994 3.307513930212516 0.6225616699386618 -3.7997454652671916 -0.4264067539355161 1.1795601488194776 
162 14550.956753127464 -6.3966727375917635e+22 81.01334812848393 0.3091077814695837 -0.0055362191117083945 -0.0032488782445699443 0.0002046297885777292 4.89330993787631 0.6973758198664942 -0.11251579669676255 8.110867953672798 4.515662540773167 -0.40085459303757565 12.4399231666057 15.170859643611646 -0.10516909059176877 -30.07873792834931 3.056264056536605 0.6283861179048273 -3.9718058321740566 -1.097644322365071 1.064276362873063 
163 14643.166557984412 -6.39667272954649e+22 92.2098048569487 0.3487009812758043 -0.0052857854878252475 -0.00405169023762598 0.00020248584218403507 4.735418134895943 1.4091882816994186 -0.11189308589152466 7.820730322074795 4.956361769769813 -0.3970752307805506 12.154779117061523 15.381348854694588 -0.10067812628130475 -30.108363335312998 2.7700295189330117 0.634961757337978 -4.046172615581925 -1.8278884349065625 0.9005386002636924 
164 14745.620572070236 -6.396672718337272e+22 102.45401408582367 0.44947970573181656 -0.00488945844742299 -0.0049047772032182295 0.00019708751278829664 4.445007562683985 2.1651428863316413 -0.1084814212901345 7.469373875860373 5.427518238757683 -0.3913994972042804 11.833195749938072 15.60918479430864 -0.09564901232674279 -30.138064438387474 2.4517003062135925 0.6422000967078181 -4.000503429922604 -2.581252580581583 0.6900547660580875 
165 14853.821122560605 -6.396672700277224e+22 108.20055049036766 0.27534240322960846 -0.004344312035993739 -0.00574105875399405 0.00018804146675064598 4.01528833070281 2.903077678992562 -0.10187434544617008 7.066378179739013 5.90179275385819 -0.38372675464963896 11.488262527336023 15.84278073167813 -0.09029512711264102 -30.16575383873434 2.115217595054114 0.649766053487736 -3.830778785205371 -3.298786983459838 0.4467261836339416 
166 14979.857920201655 -6.396672687983427e+22 126.03679764105027 0.3518649586805056 -0.003562338207881628 -0.006605224364344787 0.00017344354704230762 3.3726095145127513 3.6578233462332763 -0.09056449860252792 6.557546620360858 6.421049071074227 -0.3726390321195046 11.079776444360276 16.10562466240703 -0.08400648287999704 -30.193241001874334 1.7229358815424658 0.6584764894611091 -3.50560961791185 -4.024136158624708 0.14861262284430826 
167 15119.644238232579 -6.396672684077587e+22 139.78631803092406 0.5936626994535503 -0.0025403110655619885 -0.00739446766681201 0.00015269350885534788 2.5116651727295047 4.331916936037089 -0.07403414318875176 5.946712796815417 6.951155919380395 -0.3576880948606342 10.618574357351122 16.38526008551102 -0.07697048159716374 -30.21772359909809 1.2875193575606085 0.6680061881318704 -3.018458035272901 -4.6830243467573744 -0.18726524851632653 
168 15259.28082440335 -6.396672609529013e+22 139.63658617077076 0.6869845939595169 -0.0013971106017004547 -0.00797879849296762 0.00012797430282519595 1.5370090488338741 4.807768160732896 -0.05414425300304593 5.291691097213782 7.428328078441261 -0.3400504544672871 10.149619580534084 16.65186566042533 -0.06988267757058027 -30.235873468109837 0.8522999036425936 0.6773862756578396 -2.4304305796564494 -5.184904768605433 -0.5167165203555445 
169 15394.753694738209 -6.396672492587118e+22 135.47287033485975 0.7495424996491379 -0.0002140278641903574 -0.008334612526284573 0.00010107937609396601 0.5254695885062584 5.0649793445373295 -0.032532232652178514 4.61769138063285 7.837399687385137 -0.32046271273469384 9.687086927254942 16.898121392772627 -0.06295453562264512 -30.247456419568678 0.4298866862071693 0.6863516959904264 -1.7886580632652345 -5.521044993772214 -0.8214767649460671 
170 15523.915941057257 -6.396672378030604e+22 129.1622463190493 0.8702921192083785 0.0009425964338745933 -0.008474498275580172 7.362928297006159e-05 -0.45965240112968053 5.1176075073526155 -0.010673559707749209 3.943994517032096 8.17490394032723 -0.2996312705919174 9.239455210844882 17.121325879088317 -0.056306244670866756 -30.252973023783316 0.027070242590351068 0.6947741103658882 -1.1312562978867122 -5.702506400123657 -1.0914705567912444 
171 15643.437180647266 -6.39667229657746e+22 119.52123959000906 0.7106346195368435 0.0020062345826677434 -0.008432320728538048 4.738018267163751e-05 -1.357304571522848 5.0013222242611475 0.009917851865109767 3.2972930970673247 8.439286934628134 -0.27858979705943193 8.819702832866703 17.317633780070675 -0.050120698362217254 -30.25327229010354 -0.3456851172646304 0.7024575307606177 -0.4983667479613675 -5.748926618293317 -1.3181616705946517 
172 15758.612208499073 -6.396672232630338e+22 115.17502785180602 0.464907901099632 0.002999606402549827 -0.008241840251839903 2.192267584485567e-05 -2.1839148909085964 4.746268768683162 0.029486706117183386 2.656338894907481 8.648787003191734 -0.25681497047772406 8.410397943961563 17.49735556927143 -0.04413291114897252 -30.24919134074083 -0.7048367113573853 0.709760121098464 0.12132752386922341 -5.682475918576918 -1.5111273314796088 
173 15879.429042248004 -6.396672157992779e+22 120.8168337489322 0.3323700691303138 0.0039843657277196624 -0.007894483721694575 -4.3612709853548096e-06 -2.986527970955154 4.339325366431081 0.04914115257001017 1.968920047531424 8.81936225609005 -0.23251401111740713 7.976190281374102 17.67577747805116 -0.03782659470029698 -30.240303539857926 -1.0814731135374644 0.7173123161766582 0.7686260108744585 -5.494568824794675 -1.6819760279655527 
