T Sun_r_err Sun_v_err Jupiter_r_err Jupiter_v_err Saturn_r_err Saturn_v_err Uranus_r_err Uranus_v_err Neptune_r_err Neptune_v_err 67P/C-G_r_err 67P/C-G_v_err 
3759.8389499386917 0.013366676335171813 0.018528473021183586 0.010184387017742286 0.014111063020134174 0.00013647343857579785 0.00014304988044560265 7.371971493256564e-07 1.1281127094161698e-06 5.326235537570442e-08 3.109716296359432e-07 0.3576160688885464 0.5146408621694949 
3863.4539381745326 0.024011936623612104 0.016016114547238402 0.008757161971074158 0.010324760778169451 0.00014887783431528185 0.00013107828840851172 8.235151412333977e-07 1.4327154653840123e-06 5.884095243683485e-08 3.1649515386099327e-07 1.0833013628483208 0.912595673516811 
3863.4539381745326 0.012894015719677594 0.008750477472988053 0.004710732020562617 0.005639899258732877 7.974853650390314e-05 6.988790345564469e-05 4.395573934852894e-07 7.576058541176343e-07 3.1551770269440264e-08 1.7114306974468077e-07 0.6079236001112245 0.4667293718981388 
3957.4088361590957 0.01907257546525135 0.0060819605501919085 0.003874856868403873 0.004186001683231661 7.563780227922455e-05 5.7779550148710866e-05 4.1819804985046093e-07 7.899297933542221e-07 2.965899523884309e-08 1.4449428362961475e-07 0.6797000884916566 0.5508138468819591 
4050.818569887939 0.009852727947875853 0.004089078356283568 0.003106671915951607 0.002932230105727754 6.518607725735188e-05 4.309745831207386e-05 3.558188837625431e-07 7.186529239575549e-07 2.4912790484348225e-08 1.0512108465360285e-07 0.6240555021447075 0.3831625602473858 
4141.636411928368 0.007381016377424954 0.00325811432675733 0.0030110074820164814 0.002392355605221773 6.253446825697026e-05 3.5841386275237915e-05 3.308607687305823e-07 6.965424394066708e-07 2.2831022374475206e-08 7.997084461981761e-08 0.2622740059102322 0.23697621047960415 
4231.45558334214 0.015014315615127454 0.006372092301914877 0.0074737388767755425 0.004745104294980417 0.00014497001601597627 7.115539159725616e-05 7.31138046273342e-07 1.5649264437879633e-06 4.947079325322566e-08 1.3182786503165587e-07 0.324555731439607 0.36403406267144767 
4337.103394556651 0.02555437239501121 0.010129371091943213 0.014560775282324965 0.007506591172329729 0.000250349358792684 0.00010237492481077124 1.1624052373744723e-06 2.447419538846402e-06 7.730927561382267e-08 1.4285252647576852e-07 0.2939242845972632 0.5058157135234991 
4453.482391252059 0.037719491798669895 0.014021144403695097 0.022025606482430935 0.0099643341531532 0.00032136240134569957 0.0001076033261591615 1.3225354794125316e-06 2.739926351513622e-06 8.762435310720654e-08 1.3839962606753917e-07 0.25845315030575255 0.2932209977510812 
4573.520364722182 0.11434176769017229 0.038945870563145676 0.05923877598038463 0.025209099385416336 0.0007244632277447938 0.0001980910413193533 2.5306883267298637e-06 6.071287187883664e-06 1.7176205482464326e-07 3.8862901361897057e-07 0.21401524916154255 0.2622992216581583 
4711.597621716068 0.18419495972569988 0.07706134740471121 0.19782557199700113 0.08857938407620736 0.0018805280295195192 0.00041764501985816163 5.0762072729463525e-06 1.9443685408626577e-05 3.817171101019642e-07 1.3033827732391008e-06 0.19209745987231996 0.36959717738201364 
4874.004814621682 0.2159880383694214 0.07321024238323003 0.3569816200738511 0.08129394832297354 0.0036324457896992407 0.0006679869635263263 6.412469106573273e-06 4.240056156398512e-05 6.236649468231579e-07 2.736167685856749e-06 0.1696544809738673 0.2348895538844292 
5052.366694164261 0.40256874675403814 0.0880857013121494 0.31536722965512654 0.08995733435969207 0.007587272480466529 0.0012361140436313804 7.576218388671444e-06 6.669187742344678e-05 1.1056414871833512e-06 5.1638662136242285e-06 0.2687909996995664 0.23925851844880583 
5249.615952272556 0.9667981318280312 0.10758673080297707 0.3401156595799863 0.10579779996364565 0.01541840322234784 0.0024503912715632173 1.044648651808884e-05 6.671634392494476e-05 1.8353943017220113e-06 7.330009146739022e-06 0.24955132340824948 0.2827057395972101 
5462.571950302682 0.40027283958968096 0.062075083167017334 0.2568458439028377 0.0571631466652128 0.019320828015867948 0.00342241412619599 7.706205412698836e-06 5.1499556032272366e-05 1.3233620526844967e-06 3.59958723666802e-06 0.09602080137958517 0.19560448899654523 
5655.531032905401 0.37535975222314855 0.1266350452716127 0.5482987750712931 0.09622421393993462 0.015828744299549405 0.0024726145802105633 1.3042092068574478e-05 8.482510467357657e-05 2.2600111523123834e-06 3.6597606721275756e-06 0.1531864783258743 0.42515366497189555 
5864.093670578325 0.3484190129442845 0.10106407741127568 0.6713431008096912 0.14496960748096344 0.015953686190822776 0.0017531422584541828 1.464719946059952e-05 7.546515358309916e-05 2.783540781641306e-06 5.24090909730624e-06 0.12122653155733679 0.3228281619315283 
6075.771593312437 0.3517150064896931 0.06119711322569091 0.3875711290508794 0.08854342162886701 0.022069478829610138 0.0011761505912931275 1.2609240302036944e-05 4.455227926894873e-05 2.692385318698101e-06 7.419227428528387e-06 0.06477110286735542 0.2760270551242642 
6282.085816200772 0.6925460685757502 0.05469806853513361 0.5831651313020129 0.07320395966979386 0.019586888665894992 0.0015576548601721808 1.8198565922812597e-05 3.723027828819051e-05 4.1375966988802575e-06 1.372872844350185e-05 0.25428951329918487 0.5673609694917567 
6506.526402336448 0.9736580881227993 0.037959075946221645 0.5934868453551942 0.036828522176890637 0.010791092469636616 0.0015254036806578385 1.4831994926443275e-05 2.074161381951305e-05 3.4429131607635587e-06 1.0139912241891109e-05 0.56053088161643 0.659257934114543 
6723.923714355238 0.44850457364303137 0.08512618103652878 0.5283113750556372 0.06085253474184054 0.00508050420507518 0.0012070990634814112 8.88112342949456e-06 1.4438613953407048e-05 2.125833419579298e-06 5.211583522902497e-06 0.8043275211637418 1.1962069797261858 
6723.923714355238 0.2132182515079807 0.05189846741281245 0.2519416551835061 0.03707882706948479 0.002418932411725186 0.0005711585937999157 4.2051371194325275e-06 6.744118629436474e-06 1.026932488302906e-06 2.4202224606767623e-06 0.3602327835091344 0.5080788437417315 
6893.20397173647 0.16018645603086948 0.03566881304860965 0.35274962064716353 0.0525486226360497 0.002492122638178336 0.0008137876073583928 4.950659669559741e-06 9.081403346274859e-06 1.365732784428689e-06 3.6027561013007017e-06 0.9558101049881593 2.0406960592892487 
6893.20397173647 0.0396871603018205 0.011096364951485112 0.08764886556055891 0.01646931117635989 0.0006090650054683961 0.0001963779108719105 1.2011695256736609e-06 2.1937876627669045e-06 3.3503889038672725e-07 8.118435504447484e-07 0.18894599827603964 0.37053193260677914 
7024.563181101889 0.044355513287410754 0.013613983147307987 0.09706116676614206 0.01811567627814965 0.0009375746114175934 0.0003600042670129071 1.968761704006935e-06 3.729531050474863e-06 7.050465523270078e-07 1.6688295735131148e-06 0.6190714718635174 1.6125656407008637 
7024.563181101889 0.014709901438931394 0.0049695380457480684 0.03228742321196357 0.006649857170859329 0.0003057765295365052 0.00011709466835824349 6.397703613842786e-07 1.2208688360103176e-06 2.2719167778018318e-07 5.21558754434356e-07 0.19040228209832671 0.4250164711407893 
7139.723024569388 0.015667976020475958 0.006257337086821697 0.030441927562468673 0.007910516270690086 0.00042830417433171346 0.00017588526870799433 9.19748457002819e-07 1.7040661807066712e-06 4.6309398559351477e-07 8.315822846869267e-07 0.6734977314934626 1.2533211941969824 
7139.723024569388 0.007075187361351459 0.0029343491930216518 0.013793401023124197 0.003718775009564934 0.0001908890856661424 7.891990963318924e-05 4.0926219137511813e-07 7.663043830617789e-07 2.0350214514474532e-07 3.650899919920767e-07 0.3034341444467721 0.4967871434060422 
7244.336911012497 0.006918784630417784 0.0035279934315602655 0.012389518213306765 0.004358132884827587 0.00023633487816558665 9.377876247742763e-05 5.049310354075171e-07 8.746262066165921e-07 3.8577954221944155e-07 4.5111133619635685e-07 1.0432315595182364 0.9722555304110995 
7244.336911012497 0.003906924078276974 0.002023507662630828 0.007017864787248426 0.002501203704356033 0.00013237166269224783 5.3284503402774605e-05 2.8255333052688584e-07 4.946624665446888e-07 2.1373877157762273e-07 2.5205859906165605e-07 0.6078449500430387 0.5180376000318755 
7340.774225214261 0.003367928190697468 0.002130628084816571 0.005684781071597542 0.002612957251936585 0.00013763723889345105 4.6326648987122076e-05 2.854823013030413e-07 4.4481891714158047e-07 3.710531480486563e-07 2.369597218294146e-07 0.7377947467045085 0.6288879634319289 
7436.654452206817 0.0025623705352344852 0.001925748123231127 0.004145473853152496 0.002363889227509516 0.00012004757429648358 2.5566773917878156e-05 2.3791229635694933e-07 3.1187159732342965e-07 6.518402285956296e-07 1.7270349909780165e-07 0.8191252946672243 0.45761253868074037 
7528.357643873568 0.001904117089213125 0.0016183666082425746 0.003053473880001754 0.0019981424807759326 9.674808863437285e-05 7.527539616991158e-06 1.7892982153262839e-07 1.8582570814483627e-07 2.695671392215489e-07 1.0882371583557882e-07 0.24989865632033512 0.21444218342454238 
7614.250470141221 0.004779073325356837 0.004249151342365261 0.007761410763857353 0.00528952749063603 0.0002493512756913767 5.971847683884964e-05 4.3887999866724186e-07 3.174960082007163e-07 4.384539593520165e-07 2.1297720084962463e-07 0.3183443481339924 0.3435373558110771 
7716.2613793762675 0.009417776024307479 0.008703788734463942 0.01612593189849123 0.010965298424069566 0.0005031335286789296 0.00022648306250220782 7.919454955086661e-07 4.463153374431137e-07 5.665910721960583e-07 2.956140899062633e-07 0.303471526520511 0.4795289274151699 
7829.944067478675 0.014654411610140666 0.014534446421593438 0.028520971169039927 0.018646600908904843 0.0008514782091833837 0.000376355007520965 1.034802376933646e-06 9.874261187295e-07 5.508263077808443e-07 3.160540158920347e-07 0.25548116093725687 0.368008569114429 
7948.459220465911 0.03239953216502507 0.03754469215457545 0.06227747654773249 0.04396552755670884 0.0023774683207463477 0.0004849661207256744 1.7687537311152891e-06 3.140378816705418e-06 7.064191683613774e-07 4.950777032014218e-07 0.2071042453665291 0.2545811110009493 
8078.729337895545 0.0957943790027944 0.05340420039975051 0.06763566350943895 0.08165161552877148 0.0028630720414944463 0.00039458100898509784 4.397512293616595e-06 1.3389317616403844e-05 1.2962837497199867e-06 1.179963136107808e-06 0.17904695217950148 0.3275866474452948 
8232.871724376251 0.07995087225976179 0.08818553947650237 0.0793750921828603 0.07214071427912995 0.003113258467810786 0.0015957328222060366 8.669175057349685e-06 4.586883952912923e-05 1.8491938666251993e-06 2.092241318523128e-06 0.15630310606993436 0.22729189013643233 
8406.291791400605 0.13188672317738098 0.113757716974005 0.1868820828527819 0.11260163645695054 0.0052374064614585675 0.004793489349163273 2.492400938162757e-05 0.0002484313806194547 3.757782398152934e-06 4.764223872042175e-06 0.5119113183780764 0.3491504351969507 
8616.197896961094 0.1507596146396536 0.10254718362815772 0.26883555511171237 0.11355911824971944 0.004273705563428392 0.007243822106997956 3.344812308308396e-05 0.00021617413887521978 3.488285920023868e-06 4.277838027964626e-06 0.4452471399702663 0.40348484135628543 
8832.185405190849 0.2506093845942732 0.1394656899622863 0.5055326393947556 0.17257619345217534 0.004311352055809609 0.010695643911078145 5.2700552646104525e-05 0.00023013875692749834 3.7980132334490888e-06 4.432053373218903e-06 0.16037235830385813 0.6364829604484775 
9060.719455096225 0.31894886294218333 0.20505195903610082 0.8174176497898527 0.31536269868651745 0.0033613114972894918 0.005287837312315984 6.0932268319775014e-05 0.00021231892231985522 2.9721277173100576e-06 4.729744502246812e-06 0.21093400390533687 0.825956070999129 
9285.85085355275 0.32754327533568456 0.1765405022040566 0.5466887941854929 0.13976329267879178 0.002247570125299457 0.002633883743856137 5.6510716236347296e-05 0.00016567346225622795 1.8435456048517702e-06 4.596031456298277e-06 0.09552823948712451 0.3768341186214747 
9496.367861386001 0.43827032772819324 0.13276849789745862 0.36416270455443256 0.11605210379552168 0.0024652198494438393 0.002222727684720913 7.785220003049184e-05 0.00011733658511310425 1.7587295451590517e-06 5.946634660178768e-06 0.14815522886431146 0.4098715865326799 
9710.155043821795 0.43333031479581086 0.149085360079561 0.4805570138898927 0.13636650121264013 0.003603344385425394 0.0025980376308417557 0.0001337868502294957 0.00037128302603160106 2.1497755149057794e-06 7.95239244159203e-06 0.6314377965073098 0.8183619848739113 
9937.07660321395 0.3893477556902524 0.09810612085192189 0.5254344834722292 0.09801666464763246 0.0030278223294645922 0.001919161225167169 0.0001350553101552361 0.0008738419654035743 1.4877055854398805e-06 4.580797853493802e-06 1.2265465396471318 1.5654354091736091 
9937.07660321395 0.1289850023396178 0.03378904320159279 0.17876131679593013 0.03671139000430183 0.0010093827048619276 0.0006647986943303189 4.631557300080606e-05 0.0002825678376831262 4.987946577490908e-07 1.632282374413211e-06 0.3758948260435625 0.4529464087179274 
10108.122594597215 0.26818465002831915 0.06100310417024371 0.440004144218662 0.0875310358459652 0.0015764759328734319 0.0009612170518211627 3.731434604950268e-05 0.0002599308582121189 6.574192338678867e-07 1.6753364222433234e-06 1.1762365020017012 2.0446302998287034 
10108.122594597215 0.06143658858727171 0.017287745191660615 0.10981331819343708 0.025749506137987793 0.0003765358959590794 0.00023700213122960123 8.917358281539309e-06 6.577771939132612e-05 1.5722649820721455e-07 4.1655531770419415e-07 0.24828319185278205 0.4453504603541405 
10243.871037650073 0.13576388542543819 0.04275150732623834 0.108877465421132 0.04141075182078173 0.0006069424930455217 0.0003672130136622368 1.0253337057672888e-05 5.113834895904938e-05 2.1441622079010035e-07 5.878711741217548e-07 0.7443183945220402 1.6385838845666123 
10243.871037650073 0.04315350952189996 0.014878835916462687 0.035608302598640854 0.014693612527158754 0.00019210365368081098 0.00011813674443309372 3.206442079551321e-06 1.7765203138561873e-05 6.779181949216153e-08 1.7998347994830118e-07 0.1911220379260232 0.41634927192130083 
10358.122646709024 0.09656493869468048 0.01882213716713148 0.0368620595105157 0.01302445177530997 0.00033042840598566654 0.00019887816676670918 4.292713129123473e-06 1.1328536523311141e-05 9.888057033762688e-08 3.427816029695371e-07 0.5715868580888426 1.5424688755963143 
10358.122646709024 0.03393910277958378 0.006895883207583431 0.01287488501751847 0.0047771419146946355 0.00011303627575287334 6.875597272425115e-05 1.4504590120086648e-06 4.458804710705275e-06 3.373962164300346e-08 1.1198798772221812e-07 0.19197410399438758 0.434882851458798 
10457.069429927213 0.032152726127306956 0.010468512488434705 0.014875311386425697 0.0046659564185581445 0.00018875738718971205 0.00011364003330451067 1.9074274824944874e-06 1.8908898165699512e-06 4.701553293358082e-08 2.0230259053179588e-07 0.7268545320790896 1.1817255157776494 
10457.069429927213 0.01541978679409754 0.00519670614269719 0.007155190500062434 0.002318646459861946 9.02849337955474e-05 5.464430979750745e-05 9.06125065733249e-07 1.0531131411923962e-06 2.2453467404036945e-08 9.42055326919868e-08 0.3551458711325891 0.5137418541567847 
10547.868852958441 0.015834133286248813 0.0036585855305097275 0.007807104629299013 0.002058767546625417 0.00013090018528613825 7.892053873764667e-05 1.0007443652707476e-06 9.602454564406823e-07 2.6354728436649173e-08 1.3462208701965476e-07 1.0718412457461277 0.8928622812568544 
10547.868852958441 0.008503480883108781 0.002030348475218893 0.00421428835569918 0.0011470523708372409 7.079971545669523e-05 4.2826108592098834e-05 5.390785346954832e-07 4.789594281567475e-07 1.422277069581811e-08 7.159305776270094e-08 0.6092162197720653 0.4637423452035895 
10630.451063102626 0.00855706744790102 0.0014233829106302877 0.004226925500346588 0.0009611766037907805 9.093042178103944e-05 5.493647639969687e-05 4.999319092296899e-07 8.415009414913052e-07 1.4001305568974138e-08 8.074379719528469e-08 0.627971399320806 0.5323640082347407 
10712.519227479526 0.009013204166277256 0.0010770866882821345 0.004326050569606296 0.0008784753543944301 0.0001213991853882654 7.303979664412854e-05 4.409372810709644e-07 1.0063009553598723e-06 1.3306386625503668e-08 8.429648741375445e-08 0.6604530450462524 0.43746642035761935 
10793.583456424061 0.00963279555953734 0.0009399593264011386 0.004402100946723339 0.0008793232803509649 0.0001908587148790062 0.00011264918308809538 3.6847395139529366e-07 9.70067952297712e-07 1.1962140427955801e-08 8.006945111375393e-08 0.2266845177745446 0.22331461437031244 
10872.852455836191 0.030345065031632992 0.0025040000896249105 0.013059629425865547 0.002489852859344934 0.00035606252731008056 0.00023156881945921007 8.809721175745826e-07 2.4738859900061392e-06 3.1071269364746857e-08 2.121901763072228e-07 0.2802494354206877 0.35919351422264445 
10968.850307442965 0.07035679647143472 0.004976171528635148 0.026393708137933423 0.005106425695889151 0.000353210620377679 0.00021647878241936368 1.316078968906923e-06 3.6776082164896654e-06 5.046516014994279e-08 3.288643434477799e-07 0.2227669702406979 0.4501564825391035 
11074.88264259958 0.09937945045269155 0.009086341853041656 0.048985679872015395 0.009719573933368966 0.00034888369172296626 0.00019479416159982603 1.562865123475213e-06 4.097741908338028e-06 6.447474859273386e-08 3.6175911220597733e-07 0.18818500265184238 0.35053779447203864 
11186.828527513755 0.08183967174207132 0.024282596551882155 0.0846269870577212 0.020153900484064517 0.0005139560575871759 0.00024262534014496986 2.3688913662038598e-06 5.5224740634385146e-06 1.0340334948587927e-07 4.3496086398610097e-07 0.1839690581407799 0.22708218503223396 
11311.080609106171 0.12245803192839988 0.029655068483868226 0.14663735534632488 0.023596924361327515 0.0013379970724469454 0.0004768053022778053 5.469143963033243e-06 1.0579553000965393e-05 2.454124449235592e-07 1.0884239807092948e-06 0.18083898876527488 0.29096798822353287 
11461.50198947534 0.15927902613511832 0.04475287748413201 0.14920135113854005 0.03407451805712589 0.003368041899589532 0.0007561552845085868 9.804297575864828e-06 1.4446696727338434e-05 4.2893435924624434e-07 4.313970645160924e-06 0.17490233288036924 0.27841656469971343 
11634.79579420401 0.2529399013857035 0.09520253228133949 0.1969623879945324 0.06862923936301718 0.009834219447588244 0.0012858894719141203 1.83287879230248e-05 1.855507170214568e-05 7.37015504682267e-07 1.3922990899169902e-05 0.2716493167243933 0.3153198512708979 
11836.20834621491 0.4653121078918249 0.20439584466957694 0.31523176587669693 0.1396113748731312 0.009349766790020596 0.002014637751911613 3.0456363960405343e-05 1.9516421833902818e-05 1.2335670112066013e-06 2.6368855855431927e-05 0.4097567509494428 0.4399133480219574 
12064.546654477024 0.8438449757769407 0.39244682964999206 0.49617131037608586 0.23385490116678861 0.008037496088161527 0.002316930227298691 3.507304146100038e-05 1.6620348249869317e-05 1.9862906362355318e-06 1.9519154325186725e-05 0.267764466302503 0.5526303029790645 
12304.028401587535 0.4005095465241987 0.2397301484270761 0.4908622605023568 0.29437712148906975 0.004567800267255715 0.0016386522660312242 2.3078225376395967e-05 1.0955032060412902e-05 1.8473178684664063e-06 5.897508536532003e-06 0.17473199329816994 0.6230330367018689 
12527.006595527419 0.2794809890629477 0.14848616565470957 0.2562401628588107 0.2006662554936539 0.003959559710470884 0.0016860955103252264 2.1063352404397142e-05 1.0169096492958216e-05 2.0606313312303257e-06 1.1586930722493139e-05 0.1338887578954302 0.4398566337325105 
12747.605162915086 0.45197044685459353 0.1575330162270667 0.31914110279673974 0.17098126056549082 0.005435778396732681 0.0026251680498935877 2.7829662688330074e-05 1.2037529688625933e-05 2.9618461321042827e-06 2.1029349574769303e-05 0.21398610594002931 0.5710881662251966 
12981.587442564392 0.791032700373558 0.18289383242276122 0.42776248923886084 0.16295199112221506 0.00661209075255144 0.003489047825228433 2.920404962673024e-05 1.0563708201318963e-05 3.125531077684391e-06 2.1138337756167493e-05 0.7675070027671761 0.9385127382166673 
