Step T Etot StepSize Error SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
12 1170.7214032268378 -6.396671746607858e+22 119.96284745517588 0.25803522251185923 -0.005596048488321458 0.003772730977662867 0.000138945064488023 4.473894132636624 -2.226971499556484 -0.0912533933963828 5.466457252930271 -8.353766439316956 -0.06955848654796498 -2.0354832213345886 -19.09353822567518 -0.04473474472601895 -2.17609518516503 29.81506367484888 -0.5639697679154136 -3.911093619456366 -0.8634766478499243 1.1686596647717358 
13 1312.2856154883298 -6.396672208632767e+22 141.56421226149197 0.2685800446740972 -0.006101725456669813 0.002639700601945509 0.0001595414013107786 4.827536314171927 -1.175665512145527 -0.10345638014756067 6.066187896036442 -7.898838823018022 -0.10134896037743632 -1.4852892283515433 -19.170432508413754 -0.052175741339795426 -2.621672702948663 29.782272560471718 -0.5530540049548998 -3.9994503986188366 -2.006044126159262 0.9157436411715016 
14 1478.0080244915591 -6.396673998016634e+22 165.72240900322927 0.3448148608523743 -0.0063989393105863815 0.0012310655990654799 0.00017736503860245442 4.946528795392574 0.12275673120065411 -0.11140099535479843 6.721762098898846 -7.306206658548299 -0.13777801880640855 -0.8396569014960071 -19.2401118238377 -0.06083078928681801 -3.142542595577029 29.735485132589314 -0.5401195960272255 -3.789202100800974 -3.1851177536554607 0.547943478163402 
15 1662.5548385949821 -6.396678129917146e+22 184.5468141034231 0.487936238461378 -0.006342425821621798 -0.0003455731414870281 0.0001884880968096352 4.6926916718422484 1.555131087704334 -0.1115281484508528 7.385913926831362 -6.575093113703109 -0.17698535492158604 -0.11959050449246689 -19.291921806385677 -0.07038702936237011 -3.7214466211613635 29.672740548748536 -0.5255227958354661 -3.2625901393362953 -4.252326847788742 0.09589705292075984 
16 1854.2788234283094 -6.39668285427138e+22 191.72398483332722 0.383488234677812 -0.005869835848520678 -0.001873916757762246 0.00019017461641417503 4.019695133246434 2.9060249743239135 -0.10192295707528097 7.994361848845372 -5.743159292769923 -0.21575946953243938 0.6286473301898291 -19.317044736190685 -0.08021001890656489 -4.321375951030756 29.595707854086978 -0.510148528882071 -2.488298559543293 -5.066878912942735 -0.38101061116635654 
17 2063.289536749095 -6.396690465563291e+22 209.01071332078592 0.3997245150018106 -0.004942446909878424 -0.0032808047558030087 0.0001814673176507006 2.8852543845389835 4.084117766017474 -0.08126536351890991 8.553687452330365 -4.762053475723578 -0.25521328209800054 1.4432341255252816 -19.31124891143744 -0.09078038685991877 -4.973386778045032 29.49801571551598 -0.4931518307191358 -1.4746553605868562 -5.608018359734148 -0.8746300903226238 
18 2289.2637588416737 -6.3967007838085205e+22 225.97422209257888 0.6463904428406151 -0.0035888825305566423 -0.004374219946875866 0.00016204937415670594 1.3307953874957974 4.886955555468026 -0.049661065545642404 9.025804174125648 -3.6281265064751502 -0.29390153914354966 2.3209996743962407 -19.266279582142715 -0.10202611006555748 -5.675602046468663 29.376360977298265 -0.47450780420934296 -0.2736768108680798 -5.788177213545745 -1.3447043242185777 
19 2511.186814795201 -6.396705667814457e+22 221.923055953527 0.7461789903476773 -0.002073887449446891 -0.004944559422299502 0.0001362585255696882 -0.34723688083117077 5.129700640629848 -0.01300752238978789 9.345633742195687 -2.4566998715257053 -0.3272133650832684 3.178366635520499 -19.183303239282306 -0.11286478956652247 -6.362111897274779 29.240745522025204 -0.4559371904983063 0.9253517791624144 -5.560015874800803 -1.7123837350982276 
20 2722.9626144248496 -6.396707009258308e+22 211.77579962964862 0.7890279590767783 -0.0006169831435793075 -0.005015351970466917 0.00010890164448097158 -1.9181534133852842 4.853382411137911 0.023354343416233124 9.510541577824922 -1.3017766766614254 -0.3540930974842169 3.9906768411704947 -19.068621668630986 -0.12299930928853918 -7.014008457490145 29.096490613744567 -0.43798412478851034 2.0082427547818926 -4.972225246413616 -1.9493298005509456 
21 2922.8108697169937 -6.396707116269595e+22 199.8482552921442 0.3507519591327103 0.000643043802725219 -0.004693371812547628 8.348865727825697e-05 -3.241111608330365 4.179171369510839 0.05577282627056844 9.53572484195945 -0.19384020924619816 -0.3746060902798664 4.750687892898367 -18.928971323302147 -0.132360632285646 -7.626008817230167 28.947140185228037 -0.42084301284384984 2.8982890482162187 -4.091760433299555 -2.0450370379246428 
22 3144.6013235064233 -6.3967081413859275e+22 221.79045378942953 0.6128707605256541 0.0017954738098355828 -0.003970208723751796 5.855543600026757e-05 -4.406043210454319 3.0461599212688144 0.08651339383730082 9.411991229265809 1.0380616795080193 -0.3913986957796433 5.585245847651483 -18.73873595342209 -0.14250255523615607 -8.301256435104577 28.766452582563026 -0.40160293061918345 3.62532002941136 -2.7607205458561186 -1.9706806409937765 
23 3364.7477187305913 -6.396709151372878e+22 220.14639522416797 0.8176433187532639 0.002595410894530082 -0.002977135621782195 3.9530311485572425e-05 -5.154123337883165 1.6376066120284323 0.10902504530042977 9.130159743728154 2.243217640342127 -0.4014520084637243 6.4028610729652975 -18.51379421965531 -0.15229469007663468 -8.967045280500322 28.57166417454194 -0.38228983207522693 3.9141368873461144 -1.1214260489464212 -1.6642571657167153 
24 3519.0711054425024 -6.396709093238801e+22 154.32338671191093 0.388528267987122 0.002921288589884896 -0.0021830957174685597 3.0505766440721836e-05 -5.4041900606599835 0.5537003913323311 0.11904506672343279 8.83880609929113 3.066232782377019 -0.4043966703462119 6.968813389507416 -18.33499389428271 -0.15898662539627928 -9.4309299381541 28.42600604767707 -0.3686288246052173 3.7361682728968524 0.14520913770063326 -1.285414025062063 
25 3646.631656954947 -6.396709067175527e+22 127.56055151244499 0.37837855679805993 0.0030369416526326055 -0.0015018511498906715 2.6027494117630926e-05 -5.4325595806543125 -0.36275707857237993 0.1234110255325727 8.54064631313347 3.726948289233976 -0.40421259512667196 7.431723412138336 -18.174252954449138 -0.1644060868760078 -9.812504009901927 28.299972732600327 -0.3572636915495275 3.2720943331565793 1.18086368810961 -0.8628310734318266 
26 3759.8389499386917 -6.396709054602322e+22 113.20729298374442 0.4423910570918346 0.0030226944403591942 -0.0008999514533585912 2.440010393545176e-05 -5.322452135468615 -1.1679755554629188 0.12421830545488377 8.233544781394418 4.2949060934654355 -0.40204001614084617 7.8385927847123185 -18.02190344017771 -0.169128160587756 -10.149671555818998 28.183870041428587 -0.3471236533041222 2.57726030090753 1.9969616147460103 -0.41327481924927223 
27 3863.4539381745326 -6.396709047712676e+22 103.61498823584111 0.5146408621694949 0.0029153779413124323 -0.00036650730213742637 2.4855471540834057e-05 -5.112599104360979 -1.8815450883974647 0.12241536929778828 7.918352362978562 4.797017157986039 -0.3983866844894849 8.207556534833797 -17.874561314050144 -0.17337602774218286 -10.457015346566314 28.074116883340057 -0.33779980922404723 1.7038448317617187 2.558493840890295 0.03603093468448815 
28 3957.4088361590957 -6.396709043891524e+22 93.95489798456316 0.6079236001112245 0.002743197165630457 9.174695842487654e-05 2.6849234315305257e-05 -4.835599956378262 -2.4971138479699695 0.11870756017677794 7.605181401166518 5.2358032969840576 -0.39369799085726653 8.539160464270077 -17.734496573795553 -0.17716525400926136 -10.734637299526051 27.971725967865417 -0.32931067229806776 0.7530921080092221 2.829893971065231 0.44035015180361287 
29 4050.818569887939 -6.396709041020142e+22 93.40973372884297 0.6797000884916566 0.0025052782420226685 0.0005139794810343832 3.0271551019568012e-05 -4.482738397460698 -3.0691412586442635 0.11312100522878485 7.268868936077404 5.654856630703078 -0.3877440417601468 8.8659382702242 -17.589217318347284 -0.18087226291571465 -11.009614017387719 27.867233925416585 -0.32083906049824285 -0.26496606759057295 2.821694798556091 0.7987404305164912 
30 4141.636411928368 -6.396709039030672e+22 90.81784204042967 0.6240555021447074 0.002214679996985617 0.0008844672480447484 3.490616128004549e-05 -4.070599454507324 -3.5781295614180726 0.10594834612309982 6.918897768405575 6.044409633961369 -0.3807287956153229 9.18077514475384 -17.44226645979464 -0.18441775842593602 -11.275947032295184 27.76307483725642 -0.3125729619567937 -1.230667912791207 2.5441771059686507 1.0713839604116815 
31 4231.45558334214 -6.3967090376846145e+22 89.81917141377222 0.2622740059102322 0.0018750034818095672 0.0012047657178307406 4.066970477402507e-05 -3.6017491768217496 -4.027733068571575 0.0972620042669194 6.551402320388926 6.411009647488237 -0.3726143072513465 9.489269552829432 -17.29145930410858 -0.18786638365162145 -11.538344525358193 27.65758227599112 -0.30436985139642164 -2.081683303740343 2.050422326108533 1.2494441466430795 
32 4337.103394556651 -6.3967090415195195e+22 105.64781121451105 0.3640340626714477 0.0014170593426056466 0.0015138866814200895 4.8804878264142573e-05 -2.9812383777256453 -4.478239100549867 0.08517765519987093 6.093290033684712 6.816739206939041 -0.36159584689435276 9.848340175809701 -17.107189546228465 -0.19184777245876736 -11.845670892217075 27.53035739367159 -0.2946866002154971 -2.886334315622275 1.2794864596660185 1.3418807867697442 
33 4453.482391252059 -6.396709061977941e+22 116.37899669540752 0.5058157135234991 0.00085225638524177 0.0017589548934857598 5.922281262460351e-05 -2.2252614036318357 -4.864468948088713 0.06979325026550995 5.558307731310849 7.229578445231909 -0.34765448386173275 10.238977190442549 -16.89569629537631 -0.19613801131563224 -12.182528632140867 27.38629749597858 -0.28397793909168884 -3.5033118798432765 0.309797928949304 1.3182225358334652 
34 4573.520364722182 -6.3967090993966986e+22 120.03797347012343 0.2932209977510812 0.00022079666024940798 0.0018958653232842482 7.122647674801722e-05 -1.3849466983348395 -5.129675705073319 0.05202459839929542 4.975827185585379 7.615423566404896 -0.33135417844804665 10.636311746777505 -16.668347248369596 -0.20045614175065593 -12.528075241618248 27.23343488101421 -0.27288830120927543 -3.86406314666678 -0.7176404776011478 1.1893941435543338 
35 4711.597621716068 -6.39670927005996e+22 138.07725699388502 0.2622992216581583 -0.0005402630901698768 0.0018963361072251075 8.606934280290046e-05 -0.3714347735956405 -5.2544836980251475 0.0297996851433838 4.271227454226073 8.005868940392158 -0.3102925992803542 11.086080782282867 -16.395462191684583 -0.2052861090722846 -12.9230922095078 27.052266069005316 -0.26007876361454135 -3.987550700755192 -1.845265653611388 0.951513027674526 
36 4874.004814621682 -6.396710112185648e+22 162.40719290561424 0.3695971773820137 -0.0014378302769762527 0.0016716251028575447 0.00010399096390025898 0.83568540720964 -5.142394492422702 0.0022678016844285415 3.4016753971005063 8.387665346795755 -0.28253805919734726 11.60474036828363 -16.05922783090038 -0.2107753919564378 -13.384240765423261 26.831922491174137 -0.24494257832402044 -3.8191291520232924 -3.025677871256199 0.5970749625488213 
37 5052.366694164261 -6.396712359292749e+22 178.3618795425793 0.35698162007385104 -0.0023581841532260635 0.0011434651598262735 0.00012274944877029833 2.1054825085862108 -4.6944285856643715 -0.028037388401690008 2.405875145010012 8.705305102672076 -0.24864777816669548 12.160899376227887 -15.67139211617019 -0.2165596396992739 -13.88621760772912 26.580976556653333 -0.2282378220293945 -3.34442733472788 -4.0936595533610545 0.16226899456036625 
38 5249.615952272556 -6.396718546431036e+22 197.24925810829413 0.4025687467540382 -0.003200702700109425 0.00023952780172754862 0.000140181543956187 3.3371092885826776 -3.8255998394602946 -0.05920022316495249 1.269421054926288 8.927168842990133 -0.2074939963995832 12.75882510102405 -15.22047657669331 -0.22265150445618032 -14.435693750749952 26.292647562208472 -0.20967153418910414 -2.5723003082268914 -4.972340935861707 -0.3305626311232662 
39 5462.571950302682 -6.396732101043384e+22 212.95599803012638 0.9667981318280313 -0.003787950775983519 -0.001046189986765526 0.00015230781109386846 4.336202809319681 -2.516437792450895 -0.08694099805315267 0.020656275257460166 9.009582859048772 -0.15943184456387682 13.383264013687405 -14.708538328044332 -0.22886035337081923 -15.02199593313919 25.968758172462795 -0.1895265505366045 -1.5504404158863123 -5.556997923085422 -0.8383835817294439 
40 5655.531032905401 -6.3967387473689314e+22 192.95908260271915 0.40027283958968096 -0.003944655943999528 -0.0023923451194299687 0.0001550495406387596 4.8490273170168665 -1.098133198317782 -0.10422028883866342 -1.1118245201683958 8.941788706516173 -0.11333592275298254 13.929349856674907 -14.222945112153283 -0.23414873472242603 -15.546797051902683 25.664121324917172 -0.17119151125932536 -0.5306767084596247 -5.761427615730921 -1.250509196136418 
41 5864.093670578325 -6.396751434771749e+22 208.56263767292404 0.5482987750712932 -0.0036563759394186717 -0.0039045161549185756 0.0001474842458475271 4.91869057893399 0.5396011859055425 -0.11245483375642637 -2.316617917055291 8.71742515396988 -0.06161667901041862 14.497678634635806 -13.675747519930113 -0.2394964670940649 -16.10689192725711 25.323071847498923 -0.15129544094981962 0.6017159965706735 -5.63787127208534 -1.6206099202869546 
42 6075.771593312437 -6.396764399142631e+22 211.67792273411226 0.6713431008096912 -0.0028715993539929013 -0.005338459241915178 0.00012795068419347146 4.461983007012531 2.14251533320855 -0.10874341717022885 -3.497887840568631 8.333701016775546 -0.008024901972254181 15.050368648995502 -13.097622739961597 -0.24452547630894328 -16.667500904608637 24.964586513599617 -0.1310284751701366 1.7113124639298214 -5.1502164226872 -1.8917089728541787 
43 6282.085816200772 -6.396772578280189e+22 206.31422288833454 0.3875711290508795 -0.0016802898579895387 -0.0064840380240819675 9.805614094745347e-05 3.552777129407497 3.483505853205549 -0.09381818038453917 -4.589104818693761 7.815870892391929 0.04435713527397362 15.564861118670716 -12.513078003339455 -0.24903388357404915 -17.20603562868319 24.603394066405258 -0.11121307462733887 2.676720367988823 -4.328708343868927 -2.0283569860719903 
44 6506.526402336448 -6.396784931881928e+22 224.44058613567591 0.6925460685757502 -2.381637482698094e-05 -0.007303630614438054 5.5564728847509695e-05 2.160294109366133 4.539768146134082 -0.06689689629216901 -5.687699494590829 7.103071326080664 0.10046439279239004 16.096556639342825 -11.854720947505141 -0.2534905455033071 -17.782772526598627 24.1974557241695 -0.08959816498932666 3.4867269404994956 -3.0604609355695853 -1.9983455632346452 
45 6723.923714355238 -6.396790423485556e+22 217.39731201879007 0.9736580881227993 0.0017810083322964978 -0.007582368953480378 7.819378203628884e-06 0.5704496559076511 5.062982515815955 -0.03337998286675762 -6.645016085721575 6.278801103116573 0.1529334593146361 16.5829157237756 -11.195906916519911 -0.2573560220223167 -18.332070442601484 23.79154089088607 -0.06861432994581869 3.88210287845202 -1.4993644307410643 -1.748256718524982 
46 6893.20397173647 -6.3967903252275695e+22 169.2802573812315 0.5080788437417316 0.0032116102512753583 -0.0074268161817519955 -3.1345403771323714e-05 -0.7183374288667235 5.103916191919846 -0.004650024143656818 -7.307147421073597 5.556651380334715 0.1919016872915402 16.94159734699101 -10.669300820929053 -0.26005472493219434 -18.753245039461152 23.466943493634442 -0.052249752691460684 3.7892980014954274 -0.1254451295451826 -1.3719517647789752 
47 7024.563181101889 -6.396790204969588e+22 131.35920936541996 0.37053193260677914 0.004281344381177929 -0.007086831640240998 -6.16194522914094e-05 -1.6921675869492205 4.918542829289245 0.017939227353509897 -7.766133735464552 4.953928279063544 0.22071324565628944 17.207599447507025 -10.252857270510503 -0.2619594506697388 -19.076030483276412 23.209990615483914 -0.039539493849643226 3.385989938056774 0.9543859588214663 -0.9590855075605723 
48 7139.723024569388 -6.3967901444726596e+22 115.1598434674991 0.42501647114078933 0.005160723021595532 -0.006641398263612709 -8.734938327709374e-05 -2.496892505438386 4.60957233089821 0.0372399433627456 -8.126899799272028 4.398826000452331 0.244792348722395 17.431799624483357 -9.882397366460095 -0.2634922484545015 -19.356053412918065 22.981124310152033 -0.028390443028425687 2.7427996189920605 1.818379624402592 -0.5151118587106012 
49 7244.336911012497 -6.3967901112787205e+22 104.61388644310823 0.4967871434060422 0.005894355855312408 -0.0061276917555011115 -0.00010960691509003613 -3.169864963409804 4.22028252482557 0.053913536164608505 -8.419652897494574 3.875566164107111 0.2656142878290649 17.628092652442614 -9.541675979314785 -0.2647731660282942 -19.60800365340428 22.770330415508624 -0.018258757478408924 1.9102783917501087 2.43684171315089 -0.06536175756619339 
50 7340.774225214261 -6.396790092114768e+22 96.43731420176348 0.6078449500430387 0.006503755973837393 -0.005571712364126197 -0.00012886602355486275 -3.7290542099173765 3.779223824065807 0.06824677024236414 -8.659222572551077 3.3792305191946785 0.28385340727911873 17.802759058317346 -9.224180026911114 -0.2658595621206204 -19.838186845986613 22.573601068770568 -0.008916980230047257 0.9622211694016357 2.7750264934899054 0.3553204903009228 
51 7436.654452206817 -6.39679007539888e+22 95.88022699255679 0.7377947467045085 0.007036892777908215 -0.004950229008607802 -0.00014656263629832803 -4.217439782536287 3.272127221225104 0.08126150102000097 -8.867998249238813 2.874317803206955 0.30102231976697774 17.970384213302335 -8.905392816877256 -0.26684960221081344 -20.065044015875454 22.37573613307964 0.0003717507092912981 -0.07787390221514101 2.8237658300901045 0.7363058277784078 
52 7528.357643873568 -6.3967900637130104e+22 91.70319166675087 0.8191252946672242 0.007472102898293928 -0.004301101547798796 -0.00016193437497782976 -4.614469759794064 2.732479876327874 0.09236072701624243 -9.039821323140588 2.382380901444225 0.3164969701395059 18.125031516640238 -8.597679655102743 -0.2677122360833362 -20.28013528519412 22.18439053779457 0.009255812744668057 -1.0660645333840166 2.587203246151942 1.0275680723483327 
53 7614.250470141221 -6.396790056449e+22 85.89282626765305 0.2498986563203351 0.0078087287360248375 -0.0036530608873281455 -0.00017480591795322053 -4.919286442140672 2.187034520656005 0.10141639518779944 -9.175781310129167 1.9150285670707192 0.3301158468301213 18.26480826379228 -8.307055354381028 -0.2684452961171435 -20.47991128937204 22.00332219380634 0.017576237333138203 -1.9048895123400422 2.1474648596843675 1.2150395526369777 
54 7716.2613793762675 -6.396790039892283e+22 102.0109092350469 0.3435373558110771 0.008114566189200388 -0.0028444318203739703 -0.00018801458843448155 -5.19215699439487 1.5003205771321895 0.11033174074507143 -9.305629429059353 1.3535125776002466 0.3451484485216731 18.424392445427298 -7.958981401667059 -0.26922156786836404 -20.715034099502482 21.78597662795902 0.027456146579714458 -2.7247786860679444 1.4304441666490257 1.3263505304914596 
55 7829.944067478675 -6.396790015884033e+22 113.682688102407 0.47952892741516984 0.00833067224158238 -0.0019094615506652815 -0.00019989847765100835 -5.3775137685922045 0.7013291335985997 0.1177433113545988 -9.409704244237211 0.7219608936336442 0.3603888430009682 18.593955805811657 -7.5675121649669235 -0.26996571190555285 -20.974288936800956 21.540851460520518 0.03846278927081952 -3.381156596295161 0.4956581119061123 1.3249332098326396 
56 7948.459220465911 -6.396789993279485e+22 118.51515298723615 0.36800856911442903 0.008412950236799598 -0.000917002305467872 -0.00020894217566644438 -5.434314312240986 -0.14918387994158588 0.12248379134403924 -9.47259362819761 0.06011230952836122 0.3745249814237762 18.761357947116558 -7.155592098869017 -0.27060549106980314 -21.241418529160846 21.282075972380056 0.04993154059756825 -3.790044401507859 -0.5220752416415659 1.2144797071476376 
57 8078.729337895545 -6.396789974521447e+22 130.27011742963307 0.2545811110009493 0.008334652458647797 0.00016900348989206206 -0.0002148172643354747 -5.335663839125393 -1.07885003782126 0.12406317735535896 -9.488273000868995 -0.6676231704869581 0.3879423720354848 18.9342370537512 -6.698580544480925 -0.27114829924445294 -21.53129197752054 20.993877249175686 0.0625289686232611 -3.962449790009622 -1.603413536997687 1.003282665297989 
58 8232.871724376251 -6.396790027716334e+22 154.14238648070705 0.32758664744529475 0.008019090663908766 0.0014093286830819589 -0.0002162157154294881 -5.006368659360977 -2.1336119314344977 0.12098332989793009 -9.435373925141164 -1.5234322119657802 0.40088458133643856 19.12361421783231 -6.152473685989228 -0.27157329170085875 -21.86914142122036 20.647857219638414 0.077419822141407 -3.8688617099210347 -2.760369746573376 0.6768750101566052 
59 8406.291791400605 -6.396790384675971e+22 173.4200670243541 0.22729189013643233 0.007392269910180305 0.0026930796550410216 -0.0002107340415943951 -4.3777416739097585 -3.2076588013187317 0.11127247558085239 -9.285196390862838 -2.4714255324231207 0.41158081537714103 19.3168239993429 -5.531706254758254 -0.27176967386449424 -22.242478024614456 20.252182090894955 0.09414889058752557 -3.4753981253694683 -3.852688530315085 0.25714448899639236 
60 8616.197896961094 -6.39679313901657e+22 209.90610556048816 0.5119113183780764 0.006293967615283248 0.004006125232522668 -0.00019475752781166104 -3.297434180649039 -4.26538946510527 0.09136857930380832 -8.979365812402865 -3.5851391404470903 0.4190069550685666 19.52229386060666 -4.772271953666859 -0.2716082935789679 -22.68461422288005 19.764407014414935 0.11435591577951557 -2.716440062821128 -4.84418924607551 -0.27188274041506905 
61 8832.185405190849 -6.396797900304959e+22 215.98750822975458 0.4452471399702664 0.004856690349338576 0.004990739669037336 -0.0001690591155276644 -1.9034979578661435 -4.985745775247936 0.06305445532542217 -8.529896462427475 -4.677366425974261 0.42035399400985324 19.700954242941542 -3.982836653969046 -0.2709865543345703 -23.128212442012 19.252616921287732 0.13509111292432205 -1.7285713100984421 -5.473229917800578 -0.7891897736763154 
62 9060.719455096225 -6.396808108859532e+22 228.53404990537666 0.6364829604484775 0.0031226836637602345 0.005543631279935741 -0.0001341071302106486 -0.24570885591682345 -5.258299206801949 0.02699329975932837 -7.915698865113795 -5.756829486566138 0.4149414688638115 19.853492849636037 -3.1401919829635228 -0.2698268315960633 -23.584806962646823 18.700474880165622 0.15695602380722085 -0.5533528307633111 -5.7096530968175845 -1.264330451754182 
63 9285.85085355275 -6.396820339358794e+22 225.1313984565264 0.8259560709991289 0.001355225489549254 0.005547789849889197 -9.514959460431069e-05 1.4123843731960883 -4.987843262276255 -0.01129539182537586 -7.183427207368031 -6.727999951881789 0.4029449244941436 19.9667923644997 -2.3042376546434715 -0.2681819883628153 -24.0215227381475 18.146179837808905 0.1784084002511136 0.6474028002350012 -5.514768874404064 -1.6314815878579587 
64 9496.367861386001 -6.396829662448296e+22 210.51700783325103 0.546688794185493 -0.00019833918876806245 0.005065504805567918 -5.8081432583984945e-05 2.8292366809950344 -4.253751062621498 -0.04607111896857393 -6.396494024127504 -7.541038236290401 0.38600548819284575 20.039349155202082 -1.518666717141116 -0.2661954177998459 -24.417936406557253 17.61882833790129 0.19837962779628895 1.7272633815278693 -4.946066984907129 -1.8577730975579736 
65 9710.155043821795 -6.396842645653879e+22 213.78718243579345 0.43827032772819324 -0.0015300744328497152 0.004142714173042782 -2.33384950629972e-05 3.984787879427998 -3.085482230687929 -0.07676391002946066 -5.508873947171531 -8.26237307192742 0.3634639590522202 20.079870805216597 -0.718389243106291 -0.26373756361708256 -24.808491791982803 17.074616919379345 0.21856342973255616 2.6873071228966956 -3.9823424599071147 -1.9396875808150118 
