T Sun_r_err Sun_v_err Jupiter_r_err Jupiter_v_err Saturn_r_err Saturn_v_err Uranus_r_err Uranus_v_err Neptune_r_err Neptune_v_err 67P/C-G_r_err 67P/C-G_v_err 
27703.659434376084 0.002463655058403633 0.0005313754194610582 0.0023692081665184243 0.0010143055418349303 0.00013944130918627751 5.009618249906333e-06 1.1257825442535145e-07 8.068679307259517e-08 3.43624169422254e-09 2.1199895637053692e-08 0.225596481907548 0.5029253705878451 
27746.60821014001 0.0034158341231592553 0.0005702965115828725 0.002483037339492742 0.0009921685864456508 0.00013107820617409564 5.734747995238555e-06 1.3114209435247902e-07 9.667676145657869e-08 4.021284056814558e-09 2.9527716689107678e-08 0.47192936413220005 1.4793152733122064 
27746.60821014001 0.00120715164872401 0.0002084833795072064 0.0009036212459179869 0.000362048852436302 4.749289517113776e-05 2.082200098886265e-06 4.744169656652154e-08 3.4878278424975996e-08 1.5296062807207459e-09 1.0504741325181193e-08 0.1595877245164752 0.4931003219590323 
27782.800821024033 0.0017634690245337309 0.00023463481424666527 0.0010013139166088992 0.0003786161575564368 4.88511508964501e-05 2.4576832279466076e-06 5.655850032034442e-08 4.206565747287389e-08 1.7624600242789625e-09 1.4525156041511263e-08 0.31566263220814383 1.566811566784648 
27782.800821024033 0.0005808843987115431 7.973539876696039e-05 0.00033859379595032967 0.0001283484007366936 1.6473518393257428e-05 8.302685343680552e-07 1.906688024328198e-08 1.4324397038306708e-08 5.773815846784484e-10 4.680957123169105e-09 0.09978693219586884 0.4914916370447554 
27812.98390993543 0.0008694975920137115 9.217441617582212e-05 0.00038627306474971744 0.00013926618863117877 1.7741697835151215e-05 9.903111325449622e-07 2.2915191127130796e-08 1.6964674350617263e-08 7.707154597768554e-10 6.348364489967907e-09 0.18229871392335628 1.8219352446611037 
27812.98390993543 0.000237356509621617 2.5927479004031607e-05 0.00010803542965897247 3.905531874430502e-05 4.954907069958779e-06 2.7700156940393554e-07 6.390647131014862e-09 4.797212366559816e-09 1.902122859880422e-10 1.8159183036379227e-09 0.047596491611710055 0.47902306649904025 
27837.23952217077 0.0003696664610058394 3.1364515597592256e-05 0.0001290321188629879 4.477491780077093e-05 5.6591467042494704e-06 3.406987478700559e-07 7.815661310791494e-09 5.768388691443808e-09 3.8411818055216816e-10 2.3379471777746823e-09 0.08042587103645404 0.533983394296542 
27862.531539181626 0.0005241994229128621 3.4065455827698686e-05 0.00013777036949757883 4.546191961807116e-05 5.678150745177353e-06 3.753698636942084e-07 8.698482939176431e-09 6.630115976630016e-09 1.9359857201654032e-10 2.8126588401340565e-09 0.12394664593463878 0.5246180072355858 
27888.337523221984 0.0008218856251501517 3.8143181744381274e-05 0.0001513937070199905 4.7427493350511456e-05 5.837676385590974e-06 4.222607508375111e-07 9.639442667447372e-09 7.343829111007142e-09 2.3052700843030766e-10 3.42288162039585e-09 0.18459695922627445 0.6225124395478362 
