Step T Etot SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
0 0 -6.396671386267694e+22 0.003183924263733498 0.00636632681121385 -0.0001037240355135752 -3.012855720528178 -4.453826368884578 0.08570103046237951 -0.3637829344823236 -10.05198529143576 0.1914802045363267 -6.476078853444196 -17.84707510334656 0.01765993483425928 1.518091525282913 29.8319240856806 -0.6492182620607416 3.896916675761423 -0.6277676615986945 -1.538519133698835 
10 190 -6.323783720400652e+22 0.001707271228041245 0.006934286931244765 -6.792025483317537e-05 -1.7591121826894098 -5.045683107445578 0.059988026489643756 0.6371378114945038 -10.047063089377232 0.15172457194508632 -5.774947628828417 -18.12416961862224 0.00750773868388192 0.9186598161533495 29.860671331594034 -0.6360339319983519 3.4654349574494177 0.940656429147123 -0.9960279231864322 
20 380 -6.248147423092448e+22 0.00010712846539686399 0.007140761987292809 -2.7520403567069845e-05 -0.3746710525498837 -5.290984947182412 0.029935339673251782 1.6323316233994238 -9.936858897772643 0.11033670836271069 -5.0647141116147765 -18.373114556170144 -0.0026571744435702686 0.3188360848462817 29.877450279687984 -0.6225941077923869 2.3428957383108036 2.3348045352697513 -0.2518230585634118 
30 570 -6.169465895852657e+22 -0.0015232419555164494 0.0069599096888596675 1.5433489292702705e-05 1.045917808731886 -5.162347678463266 -0.002447198702488762 2.611380101352836 -9.722440988301303 0.06774792124280729 -4.346525699478754 -18.593684942413848 -0.012819202456195024 -0.2811394234072826 29.88225853741615 -0.6089042595783608 0.551578159638863 3.103508106166222 0.5739922853155897 
40 760 -6.087982150946052e+22 -0.003083583944379781 0.00639115491174838 5.8636966639476856e-05 2.400729597972299 -4.658578605772448 -0.034878282423034083 3.5640234220998925 -9.405807654021592 0.02440113729261223 -3.621530719510283 -18.785704539007124 -0.022962906218736753 -0.8810265966048043 29.87509873183628 -0.5949699592358318 -1.4763859018555094 2.9223416370178943 1.2475231989462303 
50 950 -6.004580048308983e+22 -0.0044744619863310775 0.005462551137949437 9.968505162533586e-05 3.588635118786307 -3.808189896410963 -0.06497420604293165 4.480215705404816 -8.989915445290757 -0.01925094390875707 -2.8908765095969384 -18.94904399245721 -0.033073009420298005 -1.4805855314825687 29.855978500108215 -0.5807968784251658 -3.2108188030059246 1.9823229908306272 1.6283133947697914 
60 1140 -5.920765730564741e+22 -0.00560721299927285 0.004230930689111937 0.00013629513055510048 4.519715393374512 -2.6695545289004423 -0.09048152738864502 5.350163969949099 -8.47868426968407 -0.06274867969409935 -2.155707076145469 -19.08361907963762 -0.04313441299276076 -2.079576608359746 29.824910459148136 -0.5663907859505393 -4.466848169291832 0.685727690321799 1.7508746150580827 
70 1330 -5.838473349283778e+22 -0.006414166298167178 0.002777464268976243 0.0001665545241908769 5.125953559337133 -1.3262617664323146 -0.10953537875818846 6.164379127151474 -7.876971999135322 -0.10562903669125498 -1.4171607223117444 -19.189389412348437 -0.0531322220248016 -2.6777605678247522 29.78191215438512 -0.5517575443950573 -5.294692178310034 -0.7034559768346429 1.6986697414754932 
80 1520 -5.7597135524005816e+22 -0.006856418942202178 0.0011986426105214027 0.00018913189431213424 5.369357790392647 0.1223229598553362 -0.1208799040283328 6.913753046913751 -7.190547051713551 -0.14742909240770233 -0.6763679201620288 -19.266357540232914 -0.06305177699523876 -3.2748985928150884 29.727005990494256 -0.5369031060519291 -5.789842274117493 -2.06218247746483 1.5361552237837657 
90 1710 -5.686181375163322e+22 -0.006926808554928907 -0.00040547587930763417 0.00020339212997027656 5.245048328600042 1.5733657766020273 -0.12398759277752411 7.589650259483112 -6.426071777810857 -0.18768947179505138 0.06555052183869368 -19.314568244026066 -0.07287868324833147 -3.8707524003887164 29.66021915054954 -0.5218335082846209 -6.032702486008258 -3.339140040287052 1.3045961421731633 
100 1900 -5.61897698333611e+22 -0.006647351492854719 -0.0019427351488684314 0.00020938603508382692 4.778544371922323 2.9325770045299513 -0.11904736122786161 8.184005009762526 -5.591088174415417 -0.22595806779034422 0.8074850552631454 -19.334107854858633 -0.08259883639124795 -4.465084347573229 29.581583513391635 -0.5065548685699514 -6.082529517397692 -4.514600207452631 1.029904748644128 
110 2090 -5.5585259610692e+22 -0.006062404596381859 -0.003337326859673427 0.00020773188478787454 4.01856949922203 4.123052732344422 -0.10683920613733763 8.689422139602739 -4.693996365603927 -0.2617942297588297 1.5483388236893423 -19.325103514022047 -0.09219844348933155 -5.057657554726562 29.49113558136967 -0.4910733795927666 -5.982185538305364 -5.582481764329353 0.7287867115788278 
120 2280 -5.504677096376549e+22 -0.005229984185905935 -0.004533929866622991 0.00019943822069808947 3.0279252629294837 5.089601458235153 -0.08854714758606906 9.099282037492957 -3.744020601002403 -0.294773447288293 2.287028980156853 -19.28772234213044 -0.1016640406892557 -5.6482360473114195 29.38891643146134 -0.4753953048554135 -5.763090863808251 -6.542587184964827 0.41242788592340396 
130 2470 -5.456889305386768e+22 -0.00421357582369664 -0.0054978941962904706 0.00018572164405905294 1.8748779287409865 5.798921998282474 -0.0655667931344365 9.40784900833657 -2.751159826008002 -0.32449249511743566 3.022487918067471 -19.22217051571434 -0.11098250799099457 -6.236584912254882 29.274971701332447 -0.45952697531141906 -5.448810658122924 -7.397168129590176 0.088620047757307 
140 2660 -5.414421212793369e+22 -0.0030758366570299836 -0.006212780248303074 0.00016785637361610485 0.6265275488726294 6.237005236068934 -0.03934606206271266 9.610381289241477 -1.7261206575875365 -0.3505749763669927 3.753664429163456 -19.128692262785002 -0.12014108177586233 -6.822470458238751 29.149351616617814 -0.4434747874583221 -5.05746846752993 -8.149363059760915 -0.23699490258607692 
150 2850 -5.376475659329218e+22 -0.0018745649648177977 -0.006676698741588768 0.00014706984230568933 -0.6554473326426735 6.4052736214199175 -0.011274051232220259 9.703239990184885 -0.6802309626572947 -0.37267717437154774 4.479524794490695 -19.007568793868003 -0.12912736555295773 -7.405660362620011 29.01211105507623 -0.4272452030283083 -4.603357050828277 -8.802474064088846 -0.5601740180525827 
160 3040 -5.342288901769547e+22 -0.0006606375405872521 -0.0068985332563223315 0.00012448200699003976 -1.9169819283197618 6.316591442008049 0.017384357740471496 9.683993429781344 0.3746673417642823 -0.3904940916934724 5.199053810645711 -18.85911718540242 -0.1379293392599772 -7.985923786082432 28.8633096286645 -0.4108447498767083 -4.098027837571823 -9.359633284921186 -0.8776041070977384 
170 3230 -5.311174560122168e+22 0.0005226457621526782 -0.006894647593330656 0.00010107822850365537 -3.1123405519577196 5.991776582749587 0.045518729334099325 9.551512638750888 1.426347015335153 -0.40376551943405736 5.911255752237038 -18.683689230578203 -0.14653536735646586 -8.563031444027992 28.70301175268603 -0.394280023088234 -3.5510437693518524 -9.823655036613122 -1.1865980538768208 
180 3420 -5.282537681818518e+22 0.001639360106577363 -0.006686300710985933 7.770427394961256e-05 -4.203929626483046 5.456847195690726 0.07218007908425479 9.30605324820475 2.462345618375674 -0.4122819438706655 6.615155271218522 -18.481670270054593 -0.15493420587658374 -9.136755639639777 28.53128667116787 -0.3775576850839773 -2.9705128568260077 -10.196977553233298 -1.4848911731923249 
190 3610 -5.255872067120133e+22 0.0026603202317481067 -0.006297765257536182 5.5073889012605413e-05 -5.161650888922199 4.7409994819610555 0.09657459272724538 8.949318633462902 3.4701357900508234 -0.4158900646979121 7.3097982339395 -18.253478012355483 -0.1631150085594486 -9.706870278462363 28.348208422621127 -0.36068446386890923 -2.363477092623044 -10.481647661412882 -1.7704995258023548 
200 3800 -5.230749766918793e+22 0.0035622939516607786 -0.0057550419428139465 3.37821318932112e-05 -5.962089163824697 3.8752044538269046 0.11805111749969713 8.484499127553542 4.43731313566868 -0.4144976742066449 7.994252497077286 -17.999561351432916 -0.17106733214257866 -10.273150888672067 28.15385575224468 -0.34366714932532433 -1.7362049962751573 -10.679325143646734 -2.041617301609254 
210 3990 -5.206807959693238e+22 0.0043272326398755894 -0.005085033097540925 1.4320104904300187e-05 -6.587709302755133 2.891281692784545 0.13608691887222785 7.9162824284640365 5.35179776745698 -0.4080776342452258 8.667608623916918 -17.720399187029088 -0.17878114088299046 -10.835374663646824 27.94831199238427 -0.32651258814360734 -1.0944198249511317 -10.791295101864428 -2.296539006602635 
220 4180 -5.183735882755787e+22 0.004941607874690342 -0.004315046338404194 -2.911482454807571e-06 -7.026154475908765 1.8213164712410963 0.150274313788991 7.2508310563648495 6.202044137447692 -0.3966706920693033 9.328980542659146 -17.416499252018816 -0.1862468103572999 -11.39332053107899 27.731664935888144 -0.30922767823670877 -0.44348545573665676 -10.818482491376765 -2.533597201334566 
230 4370 -5.1612629944940215e+22 0.005395894416505719 -0.003472519812956234 -1.759130164848515e-05 -7.269687013865639 0.6973085193333889 0.1603095588301943 6.4957238903502965 6.977252539861228 -0.38038690045558715 9.977506148553603 -17.088396949798998 -0.19345513058402708 -11.946769243525274 27.50400671991037 -0.29181936332849046 0.21143420711273445 -10.761466080834833 -2.751109486574446 
