Step T Etot SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
200 3600 -6.396671532208304e+22 0.0030110954794993574 -0.0017522550273025082 2.7340666816861608e-05 -5.441198800029573 -0.026975851940313073 0.12223829603085565 8.655589212964012 3.487762337655916 -0.40455703041643104 7.263033556428929 -18.234363449006267 -0.16243689729000377 -9.67321435063625 28.346635828158174 -0.36142592375394045 3.479585014519475 0.8084460160810307 -1.029172702082029 
210 3780 -6.396670917188052e+22 0.0030090959858417206 -0.0007949711914260109 2.433870165018364e-05 -5.29001298553321 -1.3084665943246474 0.12406245810640446 8.174741893783564 4.3940044373905955 -0.40145398375744445 7.910646299622169 -17.99382324241295 -0.16996029881209235 -10.209568633165016 28.162775421501312 -0.34531263447421096 2.425684319883579 2.1222798540401233 -0.32835010582215374 
220 3960 -6.396670295161461e+22 0.002737936997070512 0.00010340720310668999 2.6916932078778503e-05 -4.827315929471681 -2.5129960973973144 0.11858638948625147 7.596185133218119 5.247664752761749 -0.3935502085603857 8.548264645040357 -17.730547345517994 -0.17726889988615144 -10.742279102184957 27.96886357761172 -0.32907609502759816 0.7271096910200855 2.833279170804624 0.45039358373511007 
230 4140 -6.396669667073747e+22 0.002221008321529097 0.00087770473875622 3.4800132821055273e-05 -4.0792294528479065 -3.568915019765284 0.10610441311013805 6.925400530577731 6.037553242103409 -0.3808658719484028 9.175127783839274 -17.444963734076598 -0.1843543903560362 -11.271157048892013 27.76497396964621 -0.31272215926050845 -1.2124152093045442 2.5521351892614277 1.0669075056915742 
240 4320 -6.396669038469481e+22 0.0014958010686394916 0.0014688071422101225 4.738117023181691e-05 -3.087074027030007 -4.4110786275238585 0.08727817870884459 6.1692864181659 6.752998456910434 -0.36348651847403185 9.79049336574284 -17.137522458094757 -0.19120877948004036 -11.796015315940666 27.55118367978584 -0.29625671460322506 -2.7708914928393127 1.415564596231008 1.3349791122487997 
250 4500 -6.3966684249399455e+22 0.0006132012746454324 0.0018262979727526963 6.372675630338893e-05 -1.9066181851737645 -4.98367207910074 0.06313132455236113 5.336122636415727 7.38405736907379 -0.34156537460269726 10.393637919348903 -16.80869463818892 -0.1978243995023428 -12.316668389255321 27.327573196016033 -0.27968568046042935 -3.6740798078637704 -0.08783716853552864 1.2793964987361812 
260 4680 -6.396667857938933e+22 -0.00036358302302925147 0.001911486503069425 8.258965453086435e-05 -0.6069327679728433 -5.243446217627441 0.03503694793861971 4.4354981059494865 7.921727413134323 -0.3153242108663599 10.983857334815625 -16.458971485689375 -0.2041939116439651 -12.832932481836586 27.094226412349624 -0.26301500676032846 -3.984111900101967 -1.5937795369973664 1.0131011940605492 
270 4860 -6.396667389775214e+22 -0.0013608446248668518 0.0017008444663322946 0.00010243582221192444 0.7315522622957601 -5.163380014774392 0.0046889284853290115 3.478199100731133 8.358152831249603 -0.28505253842310074 11.560467474661454 -16.088863416408234 -0.21031031566857533 -13.344625610319968 26.85123062799213 -0.24625067250894464 -3.846125602412984 -2.9296164067014074 0.6306247271574026 
280 5040 -6.396667094787209e+22 -0.002297408128600844 0.0011896483714456418 0.00012149755781587378 2.020268532490921 -4.736554040052458 -0.02595454020933029 2.47605809065393 8.686816542698354 -0.2511049796984486 12.12280494132608 -15.698899381422232 -0.21616696266194566 -13.851567664683548 26.59867654242445 -0.2293986842576611 -3.387156294300865 -4.026514036690171 0.19416725718084177 
290 5220 -6.3966670618753705e+22 -0.003089294641052324 0.00039531772857312795 0.0001378642483643784 3.1674527795092686 -3.9796982712997964 -0.054767380779668126 1.4417653134177262 8.902708455894402 -0.213896738833961 12.670227891718604 -15.289626533890674 -0.2217575668789983 -14.35358047098834 26.33665824404024 -0.2124650744297112 -2.7035841395823423 -4.860181927193318 -0.25606859665946563 
300 5400 -6.396667373724495e+22 -0.003656218237730109 -0.000640403606485568 0.00014961861654893736 4.085019255296927 -2.9355181908693964 -0.07960029199395896 0.38864767032506464 9.002461526478015 -0.1738972018066186 13.202116599427884 -14.861610173950657 -0.22707620884689522 -14.850487846664029 26.0652731901555 -0.19545589947329958 -1.8684223891227603 -5.424121096701378 -0.6926113401280073 
310 5580 -6.396668073159909e+22 -0.003929622452222194 -0.0018515196252614585 0.00015501639314648892 4.697053324292067 -1.672647972802486 -0.0984714221654282 -0.6695781166296346 8.984447999051381 -0.13162180999744258 13.717873475657411 -14.415433610285248 -0.23211732484330277 -15.342115647821986 25.784622176240735 -0.17837723782328596 -0.9396370751993992 -5.718420622032127 -1.0949659515817582 
320 5760 -6.396669127906695e+22 -0.003861256094431326 -0.0031511327524345505 0.0001526911652180957 4.948875159511959 -0.28215534751375737 -0.10978385929411495 -1.7190691556659494 8.84883012091217 -0.08762246381040709 14.216922625693881 -13.951697516213008 -0.23687568844392126 -15.828291808567725 25.494809292422403 -0.16123518766496311 0.033363118064517 -5.745146978054767 -1.4461580568638326 
330 5940 -6.396670415223651e+22 -0.0034305995957524147 -0.004438517671067824 0.00014184837515466404 4.814901096314025 1.1298688928236067 -0.11253208803471093 -2.7461265099231205 8.597562052706477 -0.04247681263338003 14.698709371358987 -13.471018746294119 -0.2413463961884304 -16.308846373463894 25.195941865928475 -0.14403586450453051 1.0046765718376987 -5.506639494939801 -1.7305175329352622 
340 6120 -6.396671744700988e+22 -0.002649194651479277 -0.00560930269538 0.00012240234848983464 4.303259267436704 2.452991857694908 -0.10644896272540229 -3.737460829714065 8.234342501979187 0.0032231373259894065 15.162700086097935 -12.974028978962771 -0.2455248636514217 -16.783611526269347 24.88813038942361 -0.12678539856174909 1.9274702074005048 -5.005358782895142 -1.9320680832595492 
350 6300 -6.3966729153985055e+22 -0.0015604425589611764 -0.006566990001056281 9.501704312884552e-05 3.4556532970782246 3.584536261203184 -0.09205187312637614 -4.680442752704987 7.764520487743481 0.04888262352165197 15.608382363759581 -12.461373539122222 -0.24940682933335315 -17.25242162078534 24.57148843728279 -0.10948993201351101 2.749314336253381 -4.245074219777568 -2.033171035091817 
360 6480 -6.396673778116721e+22 -0.00023466452564799365 -0.007233412046641458 6.1036174795432e-05 2.3422545800612395 4.44057612155336 -0.07057293042698036 -5.563328391533323 7.194959304885528 0.09391545669565135 16.035265365228398 -11.933710507199006 -0.2529883610515621 -17.715113222597058 24.246132575031773 -0.09215561614348723 3.4063999190670864 -3.234107536298477 -2.013286171091627 
370 6660 -6.396674269743663e+22 0.0012393855645119777 -0.0075560178008174 2.2320913250469398e-05 1.0528680334383518 4.963621466262321 -0.04379210128245067 -6.375451984831581 6.533865921939085 0.13775463049909104 16.442880202509176 -11.39171004997103 -0.256265861453068 -18.171525172327183 23.912182271645538 -0.07478860851315484 3.815718473357874 -1.992857611213323 -1.848079128827044 
380 6840 -6.396674408211494e+22 0.002764495162862754 -0.00751096781218184 -1.896272773657368e-05 -0.3134713533211275 5.125919790443117 -0.01381730454919972 -7.107380028061251 5.790594503914008 0.17986182087494199 16.830780289908127 -10.836053873273581 -0.25923607157180867 -18.621498678896483 23.56975982950849 -0.05739507037503329 3.865177465311384 -0.5711200881324631 -1.5102428644848496 
390 7020 -6.396674261660719e+22 0.004244394770134569 -0.007102295648789184 -6.0559528659292226e-05 -1.6583148676422583 4.928641283842519 0.017139090185919525 -7.751023693820464 4.975433366691849 0.21973546399212454 17.198541640374465 -10.267434723528336 -0.2618960725159948 -19.06487744157707 23.218990349410365 -0.039981164654194955 3.4079177178423015 0.9127819351327544 -0.9772568518244084 
400 7200 -6.396673913739885e+22 0.005591211103158622 -0.006358271420833717 -0.00010030820462720788 -2.891587627049705 4.398134996503979 0.046950206812959694 -8.299708956858078 4.099384359784115 0.25691719696180826 17.54576310648235 -9.686555898165967 -0.26424328570799477 -19.50150778181918 22.8600017414619 -0.022553054785656546 2.295590221107363 2.1974174137875555 -0.261817664370141 
410 7380 -6.39667343932574e+22 0.006730482438666639 -0.005326353863544236 -0.00013627540569158993 -3.9368340489867992 3.5807062098867286 0.0737136388351208 -8.748206709633179 3.173942424293941 0.2909965784818399 17.87206657250624 -9.094130747610054 -0.26627547210096564 -19.931238748984246 22.49292477234006 -0.005116904356373403 0.5488600151158862 2.8313456561116017 0.5159702054944317 
420 7560 -6.396672893918462e+22 0.007603940723586251 -0.004067881686882078 -0.00016684046797226667 -4.734133759332086 2.5371188166440124 0.095839292188083 -9.092728962332858 2.2108812467970536 0.32161425923615244 18.177097105306178 -8.490882163907399 -0.2679907307119319 -20.353922165869978 22.11789311264464 0.012321123049387999 -1.382819516391153 2.449799146405873 1.1055315136638562 
430 7740 -6.3966723132964565e+22 0.008170617854419198 -0.0026532147239647494 -0.00019074052338328537 -5.241268561822076 1.3375654993300015 0.11209596486327843 -9.330902345121327 1.2220504314704304 0.34846425581056806 18.460523071021598 -7.877542056988463 -0.26938749672318213 -20.769412608313367 21.735043338115812 0.029754864707931452 -2.8810836277845575 1.248187477864018 1.336147434464108 
440 7920 -6.396671716337346e+22 0.008406895351793555 -0.0011576151146437611 -0.00020708869097604675 -5.433785336392926 0.05740679396615703 0.12162967892276398 -9.46173187887598 0.21919417928583304 0.37129637699417395 18.722036223169606 -7.254850821824518 -0.2704645393317865 -21.177567349118615 21.34451486011158 0.04717816089764502 -3.7145924507671357 -0.2727770337281846 1.250359695166233 
450 8100 -6.3966711080870585e+22 0.008306010091534352 0.0003421391718112879 -0.0002153769214021099 -5.304492284332567 -1.2263336969051268 0.12396589070368319 -9.485553965314143 -0.7861929233782112 0.389918794007662 18.961351766095962 -6.623556800169389 -0.27122095947215646 -21.57824631015703 20.9464497983872 0.06458485818330098 -3.968006157224266 -1.7668902034024134 0.9639609853498744 
460 8280 -6.396670488706715e+22 0.007877361941473461 0.001770582802997729 -0.000215472022380281 -4.862757485302379 -2.437901117381526 0.1190052285075332 -9.403956465926994 -1.782971224798219 0.4041983676386471 19.178208396017837 -5.98441574008116 -0.2716561874971109 -21.97131205135769 20.540992832188117 0.08196881320697041 -3.7909677434898374 -3.0759876104157584 0.5687206236939869 
470 8460 -6.396669859855134e+22 0.0071458041261838676 0.00305607899126458 -0.00020760996807729997 -4.133801160823191 -3.50541831067636 0.10701857628819163 -9.21965935504956 -2.7604459640189996 0.4140571551179644 19.37236832023996 -5.338190255445111 -0.27176998087746995 -22.35662980091002 20.12829106265861 0.09932389635939201 -3.3101991717027572 -4.138088255710569 0.12439019547797045 
480 8640 -6.396669226476994e+22 0.006150949737786585 0.004133283533498393 -0.00019239031481634077 -3.1580079912491983 -4.363440457018279 0.0886427651756876 -8.936384885657324 -3.7084571427101514 0.4194672591484607 19.54361725365583 -4.685649286329669 -0.27156242196886354 -22.734067515744417 19.708493902954377 0.11664399500553253 -2.6214429954173197 -4.930625625559164 -0.32865220981991106 
490 8820 -6.396668601960536e+22 0.00494638943715052 0.004945794183513577 -0.0001707693283401646 -1.9901423092205022 -4.955706530743709 0.06487468254155651 -8.558741372042274 -4.617460553556832 0.4204464537725588 19.69176439066745 -4.027567558950551 -0.27103391589980813 -23.103495958233033 19.28175299756516 0.13392301622207484 -1.7946334630598844 -5.447181975098829 -0.7590718513623106 
500 9000 -6.396668014735578e+22 0.0035985802768124255 0.005449154751725091 -0.0001440471296254587 -0.6982144491003062 -5.238267883866202 0.037058806696586864 -8.09212127545391 -5.4785904949556565 0.41705483799869036 19.81664235094117 -3.36472504070069 -0.2701851886629984 -23.464788778252785 18.848222164923982 0.1511548891489407 -0.8806436216981608 -5.689805381499481 -1.1447149188334436 
510 9180 -6.396667513786514e+22 0.0021850419344933087 0.0056142548416919435 -0.00011384088127471516 0.6383809577226653 -5.1830368559617295 0.006859988227673025 -7.542607437866477 -6.283704039917727 0.4093919181005718 19.918107100793808 -2.697906380203763 -0.2690172855507353 -23.817822593883687 18.40805735580519 0.16833356708635655 0.0758271797851475 -5.661074701868498 -1.4710393272798787 
520 9360 -6.3966671708534144e+22 0.0007914125626774598 0.005430957742796362 -8.203330379090495e-05 1.9319229826646465 -4.781578832377612 -0.023789636057802772 -6.9168844434568255 -7.025410572811014 0.3975937600325426 19.996037862332646 -2.027900313927279 -0.2675315701704029 -24.162477066826465 17.961416621076786 0.18545302944388017 1.029548448533954 -5.360567143249294 -1.7238902010636559 
530 9540 -6.396667074898092e+22 -0.0004930703930739477 0.004911494139351815 -5.068489845044907e-05 3.091073972690828 -4.04866229387608 -0.052781752022542094 -6.222154798828025 -7.697090177493686 0.3818301383254844 20.05033704635638 -1.355499011288109 -0.26572972438395387 -24.498634969926613 17.508460083917633 0.20250728360961892 1.9309906032195159 -4.785882517969995 -1.886630089530571 
540 9720 -6.396667313685746e+22 -0.0015819038511163174 0.004092816727357769 -2.1901225422318737e-05 4.027491701057836 -3.0247227403413306 -0.07797007509819327 -5.466060425172145 -8.292903649458903 0.36230171928095956 20.080930288311066 -0.6814973298736136 -0.26361374952708216 -24.82618224452333 17.04934991273993 0.21949036677442565 2.7203890774326815 -3.9348719584239773 -1.938766317215468 
550 9900 -6.396667941370426e+22 -0.0023992550460057967 0.0030368423479513566 2.3443897424861306e-06 4.6641219117977295 -1.7761152622834675 -0.09735528059166464 -4.656609859408047 -8.8077963147963 0.33923733294887093 20.08776671591516 -0.00669198873770345 -0.26118596891987683 -25.145008045322793 16.58425029162057 0.23639634772192789 3.3185350647551886 -2.810707941937865 -1.8543037126309345 
560 10080 -6.396668941285112e+22 -0.002888599596555657 0.00182752243702021 2.0416865996844258e-05 4.944228171318019 -0.3920455118659496 -0.10930005836211533 -3.802111232162032 -9.237497452607373 0.31289137456960187 20.07081956128737 0.6681192298282851 -0.25844903072672476 -25.455004770664562 16.113327385224807 0.25321932858102014 3.6124476754209827 -1.4352086240977038 -1.6003863898360688 
570 10260 -6.396670204744322e+22 -0.0030204464400593873 0.0005641876405580647 3.1220138806773885e-05 4.839466686937278 1.0224019603914454 -0.1127387251902513 -2.911110767130214 -9.57851682389302 0.28354135711971273 20.030087031174673 1.3421380237862692 -0.2554059091202781 -25.756068076825095 15.63674929530002 0.2699534465325583 3.4363910906884785 0.11504768775463309 -1.1401931318521297 
580 10440 -6.396671546837556e+22 -0.0027971889018233724 -0.0006483736469405076 3.4346844763856136e-05 4.354951736045798 2.3566567036745334 -0.10733336063346381 -1.992336288971798 -9.828139551428473 0.25148561971825534 19.965593015177976 2.0145657072676313 -0.2520599020919305 -26.048096876615276 15.154686006112806 0.2865928754664243 2.573882879132314 1.6175568252931092 -0.45741679924962586 
590 10620 -6.396672760341369e+22 -0.00225352211580567 -0.0017114588141030269 3.013521345258739e-05 3.5296773604087006 3.5067545953040478 -0.09353276986789189 -1.0546450394448799 -9.984420354093581 0.217041183458582 19.87738716111219 2.684603132797449 -0.2484146267974543 -26.33099332495605 14.667309316873887 0.30313182759880974 0.9154690659416594 2.5704590560705753 0.35465214583325194 
600 10800 -6.396673681239178e+22 -0.0014520321336243412 -0.0025432267876492345 1.961453490505235e-05 2.4318815963805642 4.3866257144996 -0.07251474790796263 -0.10697497313124954 -10.046177914228666 0.18054173655039038 19.765544327491614 3.3514508243828174 -0.24447401524498932 -26.604662797086018 14.174792760265523 0.3195645550816184 -1.116503837368106 2.421930558875892 1.0084030635060877 
610 10980 -6.3966742303139915e+22 -0.0004749970316429278 -0.003086484802960598 4.353438865878289e-06 1.1504428600318053 4.9362509043184675 -0.04602655267109471 0.8417013791266597 -10.012989949054084 0.1423357237620692 19.630163892933773 4.0143095237245685 -0.24024231203232577 -26.869013868165485 13.677311507627934 0.33588535166384914 -2.7486330506109873 1.3116455642227025 1.2765700016183452 
620 11160 -6.3966744142259985e+22 0.0005855747701243776 -0.0033122902937560454 -1.374849517595245e-05 -0.2155700399206184 5.125434222435214 -0.016166028887776226 1.7824214420787674 -9.885189364607605 0.10278451012616843 19.471369335641448 4.672381008809798 -0.23572407375356227 -27.123958305826747 13.175042263346272 0.35208855449284554 -3.6814199916892716 -0.17491501309225022 1.2090175360663817 
630 11340 -6.396674296676463e+22 0.001637532973280877 -0.003219486245520768 -3.267741312522536e-05 -1.5669567087106488 4.953315336149366 0.014845936183492229 2.7062765151007317 -9.663861686413751 0.06226058485818694 19.289308159466334 5.324868966094345 -0.23092416901423937 -27.369411088828578 12.66816315404556 0.36816854615813427 -4.0114126072005565 -1.6517544505243524 0.9387229021915388 
640 11520 -6.3966739622739015e+22 0.0025962996433820944 -0.0028312557765816076 -5.049204006432123e-05 -2.812480508413705 4.44475940424533 0.044861712953049554 3.604456082323931 -9.3508437771587 0.0211457678756347 19.084152047840643 5.970979805601931 -0.22584777838103173 -27.605290463419443 12.156853622824759 0.3841197570567833 -3.8980763429408984 -2.955442272800898 0.5623591007887306 
650 11700 -6.3966734896698e+22 0.0033901155210411074 -0.0021901121036469974 -6.546159733047975e-05 -3.874378713006725 3.6451080732942587 0.07195197104494999 4.468293513916498 -8.948723661585912 -0.020170622000593753 18.856097113912977 6.609923406536773 -0.22050039403378144 -27.831518040938672 11.641294343848134 0.3999366680645553 -3.4686235488460047 -4.024876808886199 0.13907745414200975 
660 11880 -6.396672938596208e+22 0.00396297047166872 -0.0013525411156449386 -7.615320383211408e-05 -4.691447086264229 2.6145667360405795 0.0944978209827786 5.289314136518749 -8.460841079201419 -0.061293681013856016 18.60536416554795 7.2409138172268825 -0.21488781909470933 -28.048018923351822 11.121667173624978 0.4156138133253797 -2.8156386053525093 -4.838500648197832 -0.2940171268519103 
670 12060 -6.396672347656482e+22 0.004275770527258396 -0.00038407177574623346 -8.147796915739181e-05 -5.220277957460717 1.4230400576069657 0.11123971643682527 6.059286606239405 -7.8912881752965935 -0.10182496274101652 18.332198947669493 7.863169934380304 -0.2090161666724659 -28.25472182282133 10.598155145560947 0.4311457827975258 -2.008151906820808 -5.389222117374695 -0.7115915468279008 
680 12240 -6.396671737805968e+22 0.004306384043385257 0.0006448915094435809 -8.070881077914226e-05 -5.435325214072596 0.14576559853769758 0.12129678496137679 6.770278444742731 -7.244909520993783 -0.14136469608159946 18.03687234885223 8.47591617845589 -0.2028918586706606 -28.451559132475946 10.070942493054007 0.44652722417471985 -1.1010344963811711 -5.674563778286147 -1.094330895837689 
690 12420 -6.396671117751052e+22 0.004049113189970693 0.0016624626493458906 -7.348218696961123e-05 -5.32836870126842 -1.1402423025742465 0.1241693743374657 7.414716490816005 -6.527300425423432 -0.17951422630276542 17.71968056988937 9.078383174451956 -0.19652162440901352 -28.638466922711146 9.540214666695048 0.4617528440328656 -0.14181329940169568 -5.692712431028068 -1.4255934954967708 
